code,stat_date,close,eps,pe,pe_rank,valuation_score,update_time,pub_date
300002,2018-06-30,,-0.0693,,,,,2018-08-30
300002,2018-09-30,,-0.0783,,,,,2018-10-30
300003,2015-06-30,17.77501524,0.1774,100.19738015783538,0.49746893695352046,0.5025310630464795,,2015-08-26
300003,2015-09-30,14.01584268,0.2559,54.770780304806564,0.4486586493987049,0.5513413506012951,,2015-10-27
300003,2015-12-31,16.9118952,0.3208,52.71787780548629,0.500651890482399,0.499348109517601,,2016-03-31
300003,2016-03-31,16.25031588,0.1015,160.10163428571425,0.538316878232252,0.46168312176774795,,2016-04-27
300003,2016-06-30,16.05380832,0.219,73.30506082191782,0.5744034707158352,0.4255965292841648,,2016-08-27
300003,2016-09-30,16.29144693,0.3136,51.949766996173466,0.5398009950248757,0.46019900497512434,,2016-10-29
300003,2016-12-31,,0.3913,,,,,2017-03-31
300003,2017-03-31,15.25287819,0.1309,116.5231336134454,0.627520759193357,0.37247924080664296,,2017-04-27
300003,2017-06-30,19.55384079,0.2788,70.13572736728838,0.486321094312455,0.513678905687545,,2017-08-29
300003,2017-09-30,,0.4151,,,,,2017-10-27
300003,2017-12-31,,0.5053,,,,,2018-03-13
300003,2018-03-31,,0.1702,,,,,2018-04-27
300003,2018-06-30,,0.4545,,,,,2018-08-14
300003,2018-09-30,,0.6418,,,,,2018-10-27
300004,2015-06-30,33.853732,0.07,483.62474285714285,0.12333179935572941,0.8766682006442705,,2015-08-26
300004,2015-09-30,18.60562584,0.12,155.04688199999998,0.1692876965772433,0.8307123034227567,,2015-10-30
300004,2015-12-31,26.49831768,0.09,294.425752,0.10039113428943937,0.8996088657105606,,2016-04-26
300004,2016-03-31,16.06441824,0.03,535.480608,0.21250587682181477,0.7874941231781852,,2016-04-26
300004,2016-06-30,19.5324192,0.05,390.64838399999996,0.1266811279826464,0.8733188720173536,,2016-08-20
300004,2016-09-30,17.1984691,0.04,429.9617275,0.06840796019900497,0.931592039800995,,2016-10-25
300004,2016-12-31,,0.18,,,,,2017-04-21
300004,2017-03-31,13.6350022,-0.04,,,,,2017-04-21
300004,2017-06-30,11.9880217,0.19,63.094851052631576,0.5359971202303816,0.4640028797696184,,2017-08-26
300004,2017-09-30,,0.26,,,,,2017-10-28
300004,2017-12-31,,0.06,,,,,2018-04-25
300004,2018-03-31,,-0.03,,,,,2018-04-27
300004,2018-06-30,,-0.03,,,,,2018-08-28
300004,2018-09-30,,0.03,,,,,2018-10-27
300005,2015-06-30,17.4697742,0.2414,72.3685758077879,0.6092959042797975,0.3907040957202025,,2015-08-15
300005,2015-09-30,11.13082,0.2851,39.04180989126622,0.5772432932469935,0.4227567067530065,,2015-10-21
300005,2015-12-31,14.73386,0.5139,28.670675228643702,0.7127335940895263,0.2872664059104737,,2016-04-26
300005,2016-03-31,11.503992,0.1397,82.34783106657123,0.7489421720733427,0.2510578279266573,,2016-04-26
300005,2016-06-30,10.96997,0.1145,95.8075982532751,0.4672451193058568,0.5327548806941431,,2016-08-20
300005,2016-09-30,9.921228,0.1185,83.72344303797468,0.36276948590381425,0.6372305140961858,,2016-10-26
300005,2016-12-31,,0.1969,,,,,2017-04-27
300005,2017-03-31,8.956128,0.0563,159.07865008880992,0.5191775405298537,0.48082245947014635,,2017-04-27
300005,2017-06-30,7.72903496,0.0886,87.23515756207675,0.38876889848812096,0.611231101511879,,2017-08-17
300005,2017-09-30,,0.0911,,,,,2017-10-28
300005,2017-12-31,,-0.0952,,,,,2018-04-25
300005,2018-03-31,,0.0249,,,,,2018-04-25
300005,2018-06-30,,0.0271,,,,,2018-08-15
300005,2018-09-30,,0.0284,,,,,2018-10-26
300008,2015-06-30,6.80950692,0.083,82.04225204819276,0.5692590888173032,0.43074091118269675,,2015-08-26
300008,2015-09-30,4.83854175,0.125,38.708334,0.580018501387604,0.419981498612396,,2015-10-26
300008,2015-12-31,10.5065478,0.222,47.326791891891894,0.5388961321164711,0.46110386788352886,,2016-03-26
300008,2016-03-31,9.84297636,0.0309,318.54292427184464,0.32863187588152326,0.6713681241184768,,2016-04-27
300008,2016-06-30,13.1529339,0.344,38.23527296511629,0.7809110629067245,0.21908893709327548,,2016-08-27
300008,2016-09-30,10.28930715,0.3671,28.02862203759194,0.7657545605306799,0.23424543946932008,,2016-10-26
300008,2016-12-31,,0.1774,,,,,2017-03-29
300008,2017-03-31,10.95682842,0.0248,441.8075975806452,0.21431395808620007,0.7856860419137999,,2017-04-26
300008,2017-06-30,8.20401367,0.0903,90.85286456256921,0.37113030957523396,0.628869690424766,,2017-08-28
300008,2017-09-30,,0.1493,,,,,2017-10-28
300008,2017-12-31,,0.171,,,,,2018-04-21
300008,2018-03-31,,0.0068,,,,,2018-04-26
300008,2018-06-30,,0.0436,,,,,2018-08-30
300008,2018-09-30,,-1.3793,,,,,2018-10-30
300009,2015-06-30,6.10050741,0.12,50.83756175,0.7243442245743212,0.27565577542567876,,2015-08-12
300009,2015-09-30,4.94801289,0.22,22.490967681818184,0.7779833487511564,0.22201665124884362,,2015-10-26
300009,2015-12-31,9.81889032,0.27,36.36626044444444,0.631464580617123,0.36853541938287704,,2016-03-03
300009,2016-03-31,6.72666585,0.07,96.09522642857142,0.7070992007522332,0.2929007992477668,,2016-04-27
300009,2016-06-30,8.84779668,0.12,73.731639,0.5718004338394794,0.4281995661605206,,2016-08-23
300009,2016-09-30,7.6100527,0.2,38.0502635,0.6687396351575456,0.33126036484245436,,2016-10-26
300009,2016-12-31,,0.2818,,,,,2017-03-29
300009,2017-03-31,5.94886999,0.0663,89.72654585218704,0.719256623171214,0.28074337682878603,,2017-04-27
300009,2017-06-30,6.36427389,0.12,53.03561575,0.6112311015118791,0.3887688984881209,,2017-08-23
300009,2017-09-30,,0.19,,,,,2017-10-26
300009,2017-12-31,,0.28,,,,,2018-03-28
300009,2018-03-31,,0.06,,,,,2018-04-26
300009,2018-06-30,,0.13,,,,,2018-08-24
300009,2018-09-30,,0.23,,,,,2018-10-30
300011,2015-06-30,35.15732528,0.1792,196.19043125000002,0.28762080073630925,0.7123791992636908,,2015-08-25
300011,2015-09-30,25.71785144,0.2769,92.87775890213074,0.28538390379278444,0.7146160962072156,,2015-10-29
300011,2015-12-31,29.5790032,0.501,59.03992654690619,0.4611038678835289,0.5388961321164711,,2016-04-09
300011,2016-03-31,19.61345984,-0.0078,,,,,2016-04-16
300011,2016-06-30,23.35602968,0.0152,1536.5809,0.02386117136659436,0.9761388286334056,,2016-08-26
300011,2016-09-30,19.39535656,0.1178,164.64649032258063,0.18739635157545606,0.8126036484245439,,2016-10-20
300011,2016-12-31,,0.2104,,,,,2017-04-20
300011,2017-03-31,19.1067648,0.0076,2514.0480000000002,0.03044681692368525,0.9695531830763148,,2017-04-27
300011,2017-06-30,15.95,0.016,996.8749999999999,0.03023758099352052,0.9697624190064795,,2017-08-29
300011,2017-09-30,,0.0383,,,,,2017-10-30
300011,2017-12-31,,0.1359,,,,,2018-04-24
300011,2018-03-31,,-0.0035,,,,,2018-04-27
300011,2018-06-30,,0.0513,,,,,2018-08-08
300011,2018-09-30,,0.0559,,,,,2018-10-30
300012,2015-06-30,10.19441058,0.0513,198.7214538011696,0.28209848136217214,0.7179015186378279,,2015-08-26
300012,2015-09-30,4.2486573,0.0977,43.486768679631524,0.5328399629972248,0.4671600370027752,,2015-10-27
300012,2015-12-31,5.82030546,0.24,24.251272750000002,0.7687961755758366,0.23120382442416343,,2016-04-13
300012,2016-03-31,4.99187646,-0.0105,,,,,2016-04-26
300012,2016-06-30,5.88659096,0.0105,560.6277104761905,0.08980477223427331,0.9101952277657267,,2016-08-27
300012,2016-09-30,6.419142,0.0492,130.47036585365854,0.23880597014925373,0.7611940298507462,,2016-10-29
300012,2016-12-31,,0.08,,,,,2017-04-28
300012,2017-03-31,4.55996828,0.0023,1982.594904347826,0.03795966785290629,0.9620403321470937,,2017-04-28
300012,2017-06-30,4.42091383,0.0239,184.9754740585774,0.17242620590352772,0.8275737940964722,,2017-08-12
300012,2017-09-30,,0.06,,,,,2017-10-28
300012,2017-12-31,,0.08,,,,,2018-04-27
300012,2018-03-31,,-0.0146,,,,,2018-04-27
300012,2018-06-30,,0.0308,,,,,2018-08-21
300012,2018-09-30,,0.0974,,,,,2018-10-24
300013,2015-06-30,17.11560189,0.01,1711.560189,0.03681546249424758,0.9631845375057524,,2015-08-26
300013,2015-09-30,9.82941552,0.005,1965.8831039999998,0.012488436632747455,0.9875115633672525,,2015-10-27
300013,2015-12-31,13.23139737,-0.52,,,,,2016-04-30
300013,2016-03-31,9.96153132,0.02,498.076566,0.22755054066760697,0.7724494593323931,,2016-04-30
300013,2016-06-30,11.85739305,0.016,741.087065625,0.06420824295010846,0.9357917570498915,,2016-08-20
300013,2016-09-30,9.91529079,0.082,120.91818036585366,0.25912106135986734,0.7408789386401327,,2016-10-28
300013,2016-12-31,,0.2,,,,,2017-04-26
300013,2017-03-31,8.81872965,0.041,215.09096707317073,0.4191379992091736,0.5808620007908264,,2017-04-26
300013,2017-06-30,11.0125932,0.117,94.12472820512819,0.36069114470842334,0.6393088552915767,,2017-08-25
300013,2017-09-30,,0.239,,,,,2017-10-27
300013,2017-12-31,,0.48,,,,,2018-04-27
300013,2018-03-31,,0.02,,,,,2018-04-27
300013,2018-06-30,,0.101,,,,,2018-08-09
300013,2018-09-30,,0.126,,,,,2018-10-27
300015,2015-06-30,3.57782756,0.2057,17.393425182304327,0.9595029912563277,0.04049700874367235,,2015-08-20
300015,2015-09-30,3.06544184,0.3645,8.40999133058985,0.9662349676225717,0.03376503237742834,,2015-10-23
300015,2015-12-31,3.50241148,0.44,7.960026090909091,0.970013037809648,0.029986962190352018,,2016-03-29
300015,2016-03-31,3.30943504,0.12,27.578625333333335,0.9600376116596144,0.03996238834038557,,2016-04-21
300015,2016-06-30,4.05139618,0.1815,22.321742038567496,0.9101952277657267,0.0898047722342733,,2016-08-20
300015,2016-09-30,3.90814344,0.3116,12.542180487804877,0.9469320066334992,0.05306799336650081,,2016-10-25
300015,2016-12-31,,0.369,,,,,2017-04-06
300015,2017-03-31,3.37938147,0.1026,32.93744122807018,0.9450375642546461,0.054962435745353866,,2017-04-25
300015,2017-06-30,3.92091494,0.1566,25.037771008939977,0.8855291576673866,0.1144708423326134,,2017-08-26
300015,2017-09-30,,0.2735,,,,,2017-10-24
300015,2017-12-31,,0.3231,,,,,2018-04-21
300015,2018-03-31,,0.091,,,,,2018-04-25
300015,2018-06-30,,0.1661,,,,,2018-08-25
300015,2018-09-30,,0.2917,,,,,2018-10-27
300017,2015-06-30,13.99915792,0.4615,30.334036663055254,0.8752876208007363,0.1247123791992637,,2015-07-25
300017,2015-09-30,15.89607096,0.7988,19.899938607911867,0.8145235892691952,0.18547641073080479,,2015-10-27
300017,2015-12-31,18.09154424,1.187,15.241402055602359,0.8826597131681877,0.1173402868318123,,2016-03-22
300017,2016-03-31,17.61505416,0.3414,51.59652653778559,0.8702397743300423,0.1297602256699577,,2016-04-27
300017,2016-06-30,20.3304864,0.249,81.64853975903615,0.5245119305856834,0.47548806941431665,,2016-07-29
300017,2016-09-30,21.1170826,0.387,54.56610490956072,0.5219734660033167,0.47802653399668327,,2016-10-28
300017,2016-12-31,,0.53,,,,,2017-03-14
300017,2017-03-31,12.2527485,0.0817,149.97244186046512,0.5373665480427047,0.4626334519572953,,2017-04-27
300017,2017-06-30,11.00645195,0.1729,63.6579060150376,0.5320374370050396,0.4679625629949604,,2017-08-23
300017,2017-09-30,,0.2377,,,,,2017-10-28
300017,2017-12-31,,0.34,,,,,2018-04-14
300017,2018-03-31,,0.0897,,,,,2018-04-26
300017,2018-06-30,,0.185,,,,,2018-08-24
300017,2018-09-30,,0.2524,,,,,2018-10-30
300022,2015-06-30,13.21,0.0033,4003.0303030303035,0.013805798435342844,0.9861942015646572,,2015-08-26
300022,2015-09-30,7.24,0.0146,495.8904109589041,0.04671600370027752,0.9532839962997225,,2015-10-27
300022,2015-12-31,10.97,0.0351,312.5356125356126,0.09430682312038244,0.9056931768796176,,2016-04-26
300022,2016-03-31,7.7,0.0019,4052.6315789473683,0.023977433004231313,0.9760225669957687,,2016-04-27
300022,2016-06-30,8.19,0.0628,130.4140127388535,0.3596529284164859,0.6403470715835141,,2016-08-26
300022,2016-09-30,8.65,0.0551,156.98729582577133,0.1956882255389718,0.8043117744610282,,2016-10-29
300022,2016-12-31,,0.0309,,,,,2017-04-26
300022,2017-03-31,8.27,0.0014,5907.142857142857,0.011071569790431,0.988928430209569,,2017-04-26
300022,2017-06-30,6.72,-0.0449,,,,,2017-08-29
300022,2017-09-30,,-0.0267,,,,,2017-10-30
300022,2017-12-31,,-0.1175,,,,,2018-04-27
300022,2018-03-31,,0.0012,,,,,2018-04-27
300022,2018-06-30,,0.0058,,,,,2018-08-30
300022,2018-09-30,,0.006,,,,,2018-10-30
300024,2015-06-30,34.95960918,0.1,349.5960918,0.17073170731707318,0.8292682926829268,,2015-08-26
300024,2015-09-30,25.6563531,0.15,171.04235400000002,0.1549491211840888,0.8450508788159112,,2015-10-27
300024,2015-12-31,30.9957705,0.2531,122.46452192809166,0.23641894828335505,0.7635810517166449,,2016-03-10
300024,2016-03-31,25.58847915,0.0347,737.4201484149856,0.15843911612599906,0.841560883874001,,2016-04-23
300024,2016-06-30,25.3196697,0.11,230.17881545454543,0.2121475054229935,0.7878524945770065,,2016-08-26
300024,2016-09-30,23.4747942,0.16,146.71746375,0.21144278606965175,0.7885572139303483,,2016-10-27
300024,2016-12-31,,0.2633,,,,,2017-03-10
300024,2017-03-31,21.5501403,0.0371,580.8663153638813,0.1652827204428628,0.8347172795571371,,2017-04-22
300024,2017-06-30,19.445985,0.11,176.78168181818182,0.17926565874730022,0.8207343412526997,,2017-08-15
300024,2017-09-30,,0.18,,,,,2017-10-24
300024,2017-12-31,,0.2771,,,,,2018-03-23
300024,2018-03-31,,0.039,,,,,2018-04-20
300024,2018-06-30,,0.1364,,,,,2018-08-21
300024,2018-09-30,,0.211,,,,,2018-10-26
300025,2015-06-30,12.32149765,0.06,205.35829416666667,0.2774965485503912,0.7225034514496088,,2015-08-20
300025,2015-09-30,7.40085115,0.11,67.280465,0.3755781683626272,0.6244218316373729,,2015-10-24
300025,2015-12-31,14.98560525,0.25,59.942421,0.4493698392003477,0.5506301607996523,,2016-03-17
300025,2016-03-31,14.98560525,0.01,1498.560525,0.07381288199341796,0.926187118006582,,2016-04-23
300025,2016-06-30,14.28655482,0.07,204.09364028571426,0.23904555314533624,0.7609544468546637,,2016-08-18
300025,2016-09-30,13.66886556,0.08,170.8608195,0.17537313432835822,0.8246268656716418,,2016-10-28
300025,2016-12-31,,0.17,,,,,2017-04-20
300025,2017-03-31,10.40109012,0.01,1040.109012,0.08620007908264136,0.9137999209173586,,2017-04-20
300025,2017-06-30,7.84066851,0.06,130.67780850000003,0.25125989920806335,0.7487401007919366,,2017-08-26
300025,2017-09-30,,0.051,,,,,2017-10-27
300025,2017-12-31,,-0.3114,,,,,2018-04-24
300025,2018-03-31,,-0.0296,,,,,2018-04-24
300025,2018-06-30,,-0.07,,,,,2018-08-30
300025,2018-09-30,,-0.0844,,,,,2018-10-29
300026,2015-06-30,6.97343196,0.28,24.90511414285714,0.9134836631385181,0.08651633686148186,,2015-08-18
300026,2015-09-30,5.07158688,0.49,10.350177306122449,0.9412580943570767,0.05874190564292325,,2015-10-27
300026,2015-12-31,6.5570149,0.2,32.7850745,0.6701434159061278,0.3298565840938722,,2016-03-23
300026,2016-03-31,4.62409392,0.04,115.60234799999999,0.6459802538787024,0.3540197461212976,,2016-04-27
300026,2016-06-30,5.4272451,0.1,54.272451000000004,0.6811279826464208,0.3188720173535792,,2016-08-26
300026,2016-09-30,5.804874,0.16,36.2804625,0.6878109452736318,0.31218905472636815,,2016-10-25
300026,2016-12-31,,0.22,,,,,2017-03-28
300026,2017-03-31,4.91542275,0.04,122.88556875,0.6045867931988929,0.39541320680110714,,2017-04-26
300026,2017-06-30,4.43039556,0.09,49.22661733333334,0.6511879049676026,0.3488120950323974,,2017-08-25
300026,2017-09-30,,0.15,,,,,2017-10-30
300026,2017-12-31,,0.15,,,,,2018-03-30
300026,2018-03-31,,0.06,,,,,2018-04-20
300026,2018-06-30,,0.1148,,,,,2018-08-21
300026,2018-09-30,,0.15,,,,,2018-10-30
300030,2015-06-30,27.0020776,0.06,450.03462666666667,0.13437643810400368,0.8656235618959963,,2015-08-04
300030,2015-09-30,18.5873848,0.1,185.87384799999998,0.14246068455134134,0.8575393154486587,,2015-10-24
300030,2015-12-31,19.3182384,0.13,148.60183384615382,0.19730551933941765,0.8026944806605824,,2016-04-26
300030,2016-03-31,14.172634,0.02,708.6317,0.16408086506817113,0.8359191349318289,,2016-04-26
300030,2016-06-30,15.7627344,0.05,315.254688,0.15531453362255965,0.8446854663774404,,2016-08-26
300030,2016-09-30,15.83300945,0.07,226.18584928571428,0.13142620232172472,0.8685737976782753,,2016-10-29
300030,2016-12-31,,0.1,,,,,2017-03-30
300030,2017-03-31,12.51015425,0.02,625.5077124999999,0.15302491103202848,0.8469750889679715,,2017-04-27
300030,2017-06-30,11.4915409,0.04,287.2885225,0.11159107271418287,0.8884089272858171,,2017-08-26
300030,2017-09-30,,0.05,,,,,2017-10-30
300030,2017-12-31,,0.04,,,,,2018-04-25
300030,2018-03-31,,0.01,,,,,2018-04-25
300030,2018-06-30,,0.04,,,,,2018-08-28
300030,2018-09-30,,0.05,,,,,2018-10-25
300032,2015-06-30,33.8604552,0.3004,112.71789347536617,0.4578923147722043,0.5421076852277957,,2015-08-21
300032,2015-09-30,22.6722978,0.4739,47.84194513610466,0.49167437557816834,0.5083256244218317,,2015-10-28
300032,2015-12-31,29.992944,0.48,62.4853,0.43068231203824425,0.5693176879617557,,2016-04-19
300032,2016-03-31,20.8668015,0.126,165.60953571428573,0.5275035260930888,0.4724964739069112,,2016-04-27
300032,2016-06-30,19.9513404,0.1829,109.08332640787314,0.4195227765726681,0.5804772234273319,,2016-08-20
300032,2016-09-30,17.04301068,0.2004,85.04496347305388,0.3561359867330017,0.6438640132669984,,2016-10-28
300032,2016-12-31,,0.19,,,,,2017-04-26
300032,2017-03-31,14.68061316,0.0203,723.1829142857143,0.13444049031237643,0.8655595096876236,,2017-04-27
300032,2017-06-30,13.95,0.2826,49.36305732484076,0.650467962562995,0.349532037437005,,2017-08-26
300032,2017-09-30,,0.3791,,,,,2017-10-27
300032,2017-12-31,,-0.52,,,,,2018-04-20
300032,2018-03-31,,-0.0261,,,,,2018-04-27
300032,2018-06-30,,-0.5609,,,,,2018-08-10
300032,2018-09-30,,-1.9354,,,,,2018-10-30
300033,2015-06-30,53.11542107,0.42,126.46528826190476,0.42291762540266914,0.5770823745973308,,2015-08-26
300033,2015-09-30,24.40505043,0.91,26.818736736263734,0.7113783533765032,0.28862164662349676,,2015-10-22
300033,2015-12-31,43.88708765,1.78,24.655667219101122,0.7631464580617123,0.23685354193828767,,2016-02-05
300033,2016-03-31,48.228873,0.27,178.62545555555553,0.5044663845792196,0.49553361542078045,,2016-04-22
300033,2016-06-30,51.01612605,0.68,75.02371477941176,0.5631236442516269,0.43687635574837314,,2016-08-23
300033,2016-09-30,39.79195197,1.34,29.695486544776116,0.7479270315091211,0.2520729684908789,,2016-10-26
300033,2016-12-31,,2.25,,,,,2017-02-10
300033,2017-03-31,40.21852032,0.19,211.6764227368421,0.42427837089758796,0.5757216291024121,,2017-04-27
300033,2017-06-30,39.48854402,0.53,74.50668683018867,0.4607631389488841,0.5392368610511159,,2017-08-21
300033,2017-09-30,,0.88,,,,,2017-10-30
300033,2017-12-31,,1.35,,,,,2018-02-28
300033,2018-03-31,,0.14,,,,,2018-04-26
300033,2018-06-30,,0.36,,,,,2018-08-21
300033,2018-09-30,,0.59,,,,,2018-10-26
300034,2015-06-30,16.11111138,0.1321,121.9614790310371,0.42982052462034054,0.5701794753796594,,2015-07-31
300034,2015-09-30,10.45474486,0.1613,64.81552920024798,0.38806660499537465,0.6119333950046253,,2015-10-24
300034,2015-12-31,11.8938044,0.2992,39.75202005347593,0.5993046501521078,0.40069534984789223,,2016-03-23
300034,2016-03-31,10.13243184,0.0502,201.84127171314742,0.459802538787024,0.5401974612129761,,2016-04-12
300034,2016-06-30,13.0762385,0.1112,117.59207284172663,0.3926247288503254,0.6073752711496746,,2016-08-22
300034,2016-09-30,12.30113115,0.1621,75.88606508328192,0.39800995024875624,0.6019900497512438,,2016-10-26
300034,2016-12-31,,0.2294,,,,,2017-03-23
300034,2017-03-31,12.53780515,0.0459,273.1547962962963,0.34954527481217873,0.6504547251878212,,2017-04-25
300034,2017-06-30,9.39080799,0.0915,102.63178131147542,0.33117350611951046,0.6688264938804895,,2017-08-18
300034,2017-09-30,,0.1019,,,,,2017-10-27
300034,2017-12-31,,0.1381,,,,,2018-03-23
300034,2018-03-31,,0.0483,,,,,2018-04-25
300034,2018-06-30,,0.1098,,,,,2018-07-20
300034,2018-09-30,,0.1599,,,,,2018-10-19
300035,2015-06-30,7.75781944,0.07,110.82599199999999,0.4634146341463415,0.5365853658536586,,2015-08-26
300035,2015-09-30,3.90588561,0.07,55.79836585714285,0.44264569842738205,0.5573543015726179,,2015-10-27
300035,2015-12-31,7.2364509,0.07,103.37787,0.2803129074315515,0.7196870925684484,,2016-04-23
300035,2016-03-31,5.843097,0.0229,255.15707423580787,0.3939821344616831,0.6060178655383168,,2016-04-23
300035,2016-06-30,6.27458752,0.07,89.63696457142856,0.4898047722342733,0.5101952277657267,,2016-08-27
300035,2016-09-30,7.41459252,0.09,82.38436133333335,0.3714759535655058,0.6285240464344942,,2016-10-22
300035,2016-12-31,,0.0971,,,,,2017-03-31
300035,2017-03-31,6.96315054,0.0447,155.77517986577183,0.5282720442862792,0.47172795571372084,,2017-04-27
300035,2017-06-30,7.5299288,0.0556,135.43037410071943,0.24046076313894887,0.7595392368610512,,2017-08-19
300035,2017-09-30,,0.0789,,,,,2017-10-28
300035,2017-12-31,,0.0924,,,,,2018-04-24
300035,2018-03-31,,0.0546,,,,,2018-04-24
300035,2018-06-30,,0.0977,,,,,2018-08-28
300035,2018-09-30,,0.14,,,,,2018-10-30
300036,2015-06-30,17.74395,0.01,1774.3950000000002,0.035895075931891396,0.9641049240681085,,2015-08-18
300036,2015-09-30,12.51945,0.025,500.778,0.045328399629972246,0.9546716003700277,,2015-10-24
300036,2015-12-31,18.8710875,0.24,78.62953125000001,0.36114732724902215,0.6388526727509778,,2016-03-22
300036,2016-03-31,20.1481875,0.0045,4477.375,0.018335684062059238,0.9816643159379408,,2016-04-23
300036,2016-06-30,23.7616925,0.027,880.0626851851852,0.051626898047722344,0.9483731019522776,,2016-08-23
300036,2016-09-30,19.38760135,0.08,242.345016875,0.12313432835820895,0.8768656716417911,,2016-10-28
300036,2016-12-31,,0.31,,,,,2017-03-24
300036,2017-03-31,16.4683077,0.02,823.415385,0.11783313562672994,0.8821668643732701,,2017-04-26
300036,2017-06-30,15.9144033,0.058,274.3862637931034,0.11627069834413246,0.8837293016558675,,2017-08-22
300036,2017-09-30,,0.16,,,,,2017-10-28
300036,2017-12-31,,0.44,,,,,2018-03-29
300036,2018-03-31,,0.028,,,,,2018-04-14
300036,2018-06-30,,0.088,,,,,2018-08-16
300036,2018-09-30,,0.24,,,,,2018-10-18
300037,2015-06-30,9.60756869,0.24,40.031536208333335,0.8062586286240221,0.1937413713759779,,2015-08-07
300037,2015-09-30,6.5021173,0.45,14.449149555555556,0.8913043478260869,0.10869565217391308,,2015-10-24
300037,2015-12-31,14.6862495,0.72,20.39756875,0.8196436332029552,0.1803563667970448,,2016-03-22
300037,2016-03-31,11.22682184,0.29,38.71317875862069,0.924776680771039,0.07522331922896097,,2016-04-20
300037,2016-06-30,16.46477754,0.68,24.212908147058823,0.8915401301518439,0.10845986984815614,,2016-08-02
300037,2016-09-30,13.74716738,1.03,13.346764446601942,0.9398839137645107,0.06011608623548925,,2016-10-26
300037,2016-12-31,,0.7,,,,,2017-03-28
300037,2017-03-31,12.89601996,0.18,71.64455533333334,0.7916172400158166,0.20838275998418343,,2017-04-20
300037,2017-06-30,11.73664434,0.34,34.51954217647059,0.7919366450683946,0.20806335493160544,,2017-08-08
300037,2017-09-30,,0.54,,,,,2017-10-24
300037,2017-12-31,,0.75,,,,,2018-03-27
300037,2018-03-31,,0.14,,,,,2018-04-18
300037,2018-06-30,,0.32,,,,,2018-07-31
300037,2018-09-30,,0.56,,,,,2018-10-24
300039,2015-06-30,10.1902571,0.2283,44.63537932544897,0.771744132535665,0.22825586746433502,,2015-08-19
300039,2015-09-30,7.22164844,0.3061,23.59244835021235,0.7590194264569843,0.24098057354301572,,2015-10-23
300039,2015-12-31,9.08276292,0.3385,26.832386765140324,0.7340286831812256,0.2659713168187744,,2016-03-30
300039,2016-03-31,6.70394406,0.1008,66.50738154761905,0.8114715561824165,0.1885284438175835,,2016-04-26
300039,2016-06-30,6.73361802,0.1771,38.02155855448898,0.7839479392624729,0.21605206073752714,,2016-08-08
300039,2016-09-30,7.09115526,0.2407,29.46055363523058,0.7516583747927031,0.24834162520729686,,2016-10-26
300039,2016-12-31,,0.2634,,,,,2017-02-28
300039,2017-03-31,6.76010226,0.0846,79.90664609929078,0.7587979438513246,0.2412020561486754,,2017-04-21
300039,2017-06-30,6.26071317,0.1815,34.49428743801653,0.7926565874730022,0.20734341252699784,,2017-08-18
300039,2017-09-30,,0.2469,,,,,2017-10-25
