code,stat_date,roe_score,roe_clip,net_margin,gross_margin,eps,profit_growth,revenue_growth,growth_quality,stability_score,quality_score,update_time,pub_date
600988,2016-03-31,0.5,0.74,,0.27168709537400004,0.02,-0.18564946521477269,0.6970136181472474,0.16741576813003534,0.7747511968870193,0.4105417412542637,,2016-04-30
600988,2016-06-30,0.5,0.0409,,0.30033194395,0.12,-0.28831989441742384,0.21254036522518388,-0.08797579056038073,0.879589720182012,0.3729034824054078,,2016-08-31
600988,2016-09-30,0.5,0.069,,0.320455154923,0.21,0.5715608949990787,0.4153415076719045,0.509073140068209,0.7227470841309154,0.4829550560497811,,2016-10-31
600988,2016-12-31,1.0,0.1396,,0.34783027050599996,0.23,0.38925324843380354,0.32740052981862844,0.36451216098773354,0.7027888419845633,0.6168252507430741,,2017-04-29
600988,2017-03-31,0.8,0.31,,0.21487535238799998,0.01,-0.515984982480818,0.10176632796358193,-0.268884458303058,0.6564809882689384,0.37689913249147006,,2017-04-29
600988,2017-06-30,0.5,0.0317,,0.23291444740599998,0.11,-0.1053570817039139,0.12777959242098355,-0.012102412053954924,0.6701594045903947,0.3395142481341099,,2017-08-15
600988,2017-09-30,0.5,0.0599,,0.227855511259,0.21,0.002565043691441726,0.3653874077479173,0.14769398931403196,0.7287337994196917,0.3941069471834309,,2017-10-31
600988,2017-12-31,1.0,0.1051,,0.24522415360699998,0.19,-0.14599314341839859,0.22484870556082787,0.002343596173292009,0.8160465885144458,0.5545975461719345,,2018-04-28
600988,2018-03-31,0.5,1.0,,0.160122273497,0.02,3.0,0.27389360329300644,1.9095574413172023,0.3932767977646771,0.7507085597704698,,2018-04-28
600988,2018-06-30,0.5,0.0225,,0.165754261519,0.04,-0.21847584583443497,0.021267398692908557,-0.12257854802349755,0.39016359107706294,0.24189626076339132,,2018-08-15
600988,2018-09-30,0.5,0.0305,,0.178290294912,0.06,-0.44568443872755464,-0.15308882306621335,-0.3286461924630181,0.37878753890038647,0.18753533660934207,,2018-10-31
600990,2015-06-30,0.5,1.0,,0.18932865636100002,0.0873,0.4174855085742253,0.3468867511344223,0.3892460055983041,0.45762515611796983,0.38671779042906845,,2015-08-22
600990,2015-09-30,0.5,0.032,,0.163012377459,0.2175,0.06597518973905593,0.22193629572774362,0.128359632134531,0.4270627232386379,0.31385558884329223,,2015-10-24
600990,2015-12-31,1.0,0.1392,,0.144748148135,0.84,0.4382762278967562,0.4829899956425522,0.45616173499507456,0.4242376148671001,0.5700998374655437,,2016-03-19
600990,2016-03-31,0.5,0.084,,0.20331021674799998,0.0063,-0.12429518171702102,0.23400538932574247,0.019025046700084383,0.7841911748710396,0.375804055392781,,2016-04-23
600990,2016-06-30,0.0,-0.027999999999999997,,0.143278298101,-0.2674,-1.0,0.6827052278496656,-0.3269179088601337,0.621173414711648,0.07356387646287857,,2016-08-27
600990,2016-09-30,0.5,0.029900000000000003,,0.136119008885,0.2933,0.5282566038650744,1.0653559468790381,0.7430963410706599,0.5873838404328343,0.5076200453758736,,2016-10-29
600990,2016-12-31,1.0,0.1348,,0.154671972175,1.4,0.877067760513409,0.5942945530269841,0.763958477518839,0.5478159017514761,0.6779435948175787,,2017-03-25
600990,2017-03-31,0.0,-1.0,,0.153799690867,-0.2149,-1.0,0.5210531210028483,-0.3915787515988607,0.5016823848651031,0.0275259083165606,,2017-04-27
600990,2017-06-30,0.0,-0.025099999999999997,,0.155420514227,-0.2777,-0.04346975222678869,-0.0013175448933069422,-0.026608869293395992,0.5494347300023973,0.13070646517725032,,2017-08-26
600990,2017-09-30,0.5,0.0382,,0.153628208035,0.4507,0.5554845713008426,0.07281037207752292,0.36241489161151474,0.5479464627853059,0.4025903385992052,,2017-10-28
600990,2017-12-31,1.0,0.1033,,0.136071126007,1.28,-0.06988128858309868,0.2696801799279521,0.06594329882132166,0.6089132614510558,0.5187141400680944,,2018-03-31
600990,2018-03-31,0.0,-0.0278,,0.12908825657099998,-0.3702,-0.7693784954265589,-0.18234139326667378,-0.5345636545626048,0.6486099790986637,0.028511581134014724,,2018-04-28
600990,2018-06-30,0.0,-1.0,,0.137759606943,-0.2326,0.14332294820778627,0.25970640994712274,0.18987633290352085,0.643469312316108,0.2083364113049072,,2018-08-25
600990,2018-09-30,0.0,-0.22,,0.114416845517,-0.0296,-1.0,-0.09012508358393476,-0.6360500334335739,0.6463245041007899,0.002568617666803996,,2018-10-27
600992,2015-06-30,0.5,0.65,,0.135696023423,0.0354,-0.1540147620376997,-0.17556809711204724,-0.16263609606743873,0.9217752891284133,0.3647847982652437,,2015-08-28
600992,2015-09-30,0.5,0.93,,0.138575677896,0.051,-0.15883954282423332,-0.18879572597591116,-0.17082201608490444,0.9283825834383678,0.3643901418383658,,2015-10-30
600992,2015-12-31,0.5,1.0,,0.148238228634,0.0749,-0.09562562180034645,-0.18925620457631187,-0.13307785491073262,0.9710614297872764,0.38449589371913595,,2016-03-25
600992,2016-03-31,1.0,0.2894,,0.19154738197899998,0.0159,0.005056211410616422,-0.22421859558327994,-0.08665371138694214,0.9291700574363931,0.5606290865123628,,2016-04-30
600992,2016-06-30,0.5,0.62,,0.16994901952799998,0.0343,-0.029802695656152574,-0.17904442412778446,-0.08949938704480533,0.9323420269885461,0.3857106599859352,,2016-08-19
600992,2016-09-30,0.5,0.97,,0.162146865616,0.054,0.05233604309403202,-0.11936187781870664,-0.01634312527106345,0.9413631727543897,0.4062550118708316,,2016-10-29
600992,2016-12-31,0.5,1.0,,0.163112256167,0.0858,0.14585218245325757,-0.05841788542215752,0.06414415530309153,0.9292220314075142,0.42334154667765145,,2017-03-29
600992,2017-03-31,0.8,0.3726,,0.141834320709,0.0207,0.3011923919454559,0.354733724860837,0.3226089251116083,0.8756575327360564,0.5795666144619162,,2017-04-29
600992,2017-06-30,0.5,0.7,,0.131402492329,0.039,0.1382049424763394,0.2722066954222775,0.19180564365471464,0.9061232058011911,0.44948221236397645,,2017-08-30
600992,2017-09-30,0.5,1.0,,0.128179849146,0.056,0.047888032815540695,0.2903075053177024,0.14485582181640538,0.9048568427597146,0.43742816614402996,,2017-10-28
600992,2017-12-31,0.5,1.0,,0.132593542338,0.0905,0.05465286923720065,0.285002028862602,0.1467925330873612,0.8945658819183219,0.4353396037514208,,2018-04-13
600992,2018-03-31,0.8,0.3803,,0.12784325777299999,0.0214,0.03183443251890001,0.23367311848111652,0.11256990690378661,0.9544928251687285,0.5467656830181288,,2018-04-28
600992,2018-06-30,0.5,0.84,,0.11765801081499999,0.0475,0.2170872066495372,0.23269954216307606,0.22333214085495273,0.9202361599971118,0.4608920752130161,,2018-08-29
600992,2018-09-30,0.5,1.0,,0.122627145924,0.07,0.23645668612362805,0.21152123332681663,0.22648250500490347,0.9036179908754574,0.4575251239700902,,2018-10-30
600993,2015-06-30,0.5,0.0874,,0.41890434743599997,0.33,0.10103558023179654,0.04489797671950383,0.07858053882687946,0.9603694406242996,0.4347374948627948,,2015-08-22
600993,2015-09-30,1.0,0.10439999999999999,,0.412969386882,0.43,0.03029794176899772,0.10236523668424252,0.05912485973509564,0.9633192631932297,0.6056110307320813,,2015-10-26
600993,2015-12-31,1.0,0.1325,,0.39475031024499996,0.52,0.10809306998375541,0.10049422533064423,0.10505353212251092,0.9569207086327132,0.6154935601888061,,2016-03-26
600993,2016-03-31,0.5,0.0417,,0.366936141573,0.19,0.08668070134659961,0.1165020284574954,0.09860923219095792,0.9659077974095914,0.4411292574001373,,2016-04-28
600993,2016-06-30,0.5,0.087,,0.381484373517,0.37,0.10079999997585021,0.13094121045906992,0.1128564841691381,0.9659481352166053,0.4447011548464358,,2016-08-27
600993,2016-09-30,1.0,0.10859999999999999,,0.38272742004800003,0.48,0.11587231073592423,0.11083920360980565,0.1138590678854768,0.9877330271939753,0.625398023769863,,2016-10-27
600993,2016-12-31,1.0,0.13470000000000001,,0.363024884729,0.58,0.12088282849249556,0.17891332667800197,0.14409502776669814,0.9847525188455647,0.6322118866530657,,2017-04-21
600993,2017-03-31,0.5,0.0437,,0.521612430085,0.2,0.08028854354884636,-0.1891321972201467,-0.02747975275875087,0.9820910371092725,0.41365282108763035,,2017-04-21
600993,2017-06-30,0.5,0.0882,,0.5349279672880001,0.4,0.10161543854788156,-0.17528431589493956,-0.009144463229246898,0.9821393410346526,0.41824871945135145,,2017-08-26
600993,2017-09-30,1.0,0.1161,,0.514632078148,0.55,0.1394003376373325,-0.15541050866648556,0.02147599911580527,0.9752341006186999,0.5991775249336263,,2017-10-28
600993,2017-12-31,1.0,0.15410000000000001,,0.500596648434,0.74,0.27895789037672286,-0.16749731161813425,0.10037580957878002,0.9179896802928035,0.6045913724678958,,2018-04-26
600993,2018-03-31,0.5,0.030699999999999998,,0.472438131762,0.16,-0.212042009192792,0.2868562240521186,-0.012482715894827773,0.8283430248192026,0.37896507723109374,,2018-04-26
600993,2018-06-30,0.5,0.045700000000000005,,0.45457691071,0.24,-0.41131168092135023,0.371006780625395,-0.09838429630265214,0.7594785063161611,0.3402735525033772,,2018-08-29
600993,2018-09-30,0.5,0.0536,,0.443091251202,0.28,-0.48792650432394646,0.33705444949312025,-0.15793412279711974,0.7435575193637923,0.32140584914166814,,2018-10-29
600995,2015-06-30,0.5,0.0689,,0.244051318496,0.21,-0.017091305616523094,0.044778519910257636,0.007656624594189199,0.7499126323370935,0.36439231423282065,,2015-08-21
600995,2015-09-30,0.5,0.08380000000000001,,0.23181255985500002,0.25,-0.1494266313856593,0.002022613290833164,-0.08884693351506232,0.7368567015691623,0.33700244201352497,,2015-10-30
600995,2015-12-31,0.5,0.0724,,0.199052643088,0.22,-0.006142387335433058,-0.03085043745028595,-0.016025607381374214,0.7556575242810281,0.35990797922491347,,2016-04-15
600995,2016-03-31,0.5,0.0564,,0.297960036069,0.18,-0.1264221134641062,-0.1184856847632361,-0.12324754198375816,0.9313920835582771,0.3770361353936297,,2016-04-29
600995,2016-06-30,0.5,0.0782,,0.264708960526,0.25,0.20362843149746687,-0.07358750774758846,0.09274205579944472,0.8609317911870726,0.41341846174662933,,2016-08-20
600995,2016-09-30,0.5,0.0968,,0.26281150182699997,0.31,0.22207131606957645,-0.09248011897706576,0.09625074205091955,0.8556954585059652,0.41298655013922114,,2016-10-29
600995,2016-12-31,1.0,0.1043,,0.229799921267,0.33,0.5449411768216603,-0.06017314829326223,0.30289544677569125,0.7848097565416168,0.621926300829327,,2017-03-30
600995,2017-03-31,0.5,0.057800000000000004,,0.287799204606,0.2,0.11411896102318372,0.157339888446481,0.13140733199250265,0.8414020525644825,0.4182023461392463,,2017-04-29
600995,2017-06-30,1.0,0.11939999999999999,,0.34044021211000003,0.42,0.6746003146708348,0.08667300613674749,0.4394293912571999,0.7910515747963227,0.6576202415133806,,2017-08-19
600995,2017-09-30,1.0,0.1324,,0.291878318227,0.46,0.5077237844492679,0.12406997183502019,0.3542622594035688,0.8053822174425108,0.6399111192115199,,2017-10-31
600995,2017-12-31,0.5,0.0951,,0.262365903906,0.33,-0.01681115278406737,0.10803985727411412,0.03312925123920523,0.7547358746973558,0.37196628148414024,,2018-03-23
600995,2018-03-31,1.0,0.1043,,0.471454815711,0.39,0.9751120240604809,-0.049160994881771905,0.5654028164835797,0.7063629795922775,0.6679414490189642,,2018-04-27
600995,2018-06-30,1.0,0.15560000000000002,,0.409045676941,0.59,0.42077829634901565,0.021558997652784864,0.2610905768705233,0.7109368887215448,0.593006866398017,,2018-08-27
600995,2018-09-30,1.0,0.1784,,0.362228332568,0.69,0.4774451531557805,0.003057981736520991,0.2876902845880767,0.7112467561330901,0.5997342601802916,,2018-10-30
601001,2015-06-30,0.0,-0.1026,,0.342529453792,-0.42,-1.0,-0.13594385081442814,-0.6543775403257712,0.41914446651075216,-0.05880826845375477,,2015-08-28
601001,2015-09-30,0.0,-0.1697,,0.34321978213599996,-0.68,-1.0,-0.15734564093970918,-0.6629382563758837,0.4870471767965642,-0.04397276989482987,,2015-10-30
601001,2015-12-31,0.0,-0.2821,,0.356097631059,-1.08,-1.0,-0.178373548416023,-0.6713494193664091,1.0,0.08216264515839772,,2016-04-29
601001,2016-03-31,0.5,0.0862,,0.307616635977,0.26,2.470640905085361,-0.28057356793045507,1.3701551158790344,0.3655878780383581,0.6089357484793481,,2016-04-29
601001,2016-06-30,0.5,0.07629999999999999,,0.42392366652,0.23,1.543004750862661,-0.3111016778934931,0.8013621793601994,0.36012453577580206,0.4653716787840004,,2016-08-31
