date,cash,stock_value,total_value
2015-07-28,1439072.4134651723,6404454.275157999,7843526.688623171
2015-07-29,1439072.4134651723,6684511.927182998,8123584.340648171
2015-07-30,1439072.4134651723,6527365.850397001,7966438.263862174
2015-07-31,1439072.4134651723,6401471.404288,7840543.817753172
2015-08-03,1502479.5343992775,5998828.897999001,7501308.432398278
2015-08-04,1502479.5343992775,6322104.898021001,7824584.432420279
2015-08-05,1502479.5343992775,6274115.950693999,7776595.485093276
2015-08-06,1502479.5343992775,6271751.037313999,7774230.571713276
2015-08-07,1502479.5343992775,6500350.509955001,8002830.044354279
2015-08-10,1502479.5343992775,6794603.282408002,8297082.816807279
2015-08-11,1502479.5343992775,6884459.661921998,8386939.196321275
2015-08-12,1502479.5343992775,6781532.112325001,8284011.646724278
2015-08-13,1502479.5343992775,6977375.287177999,8479854.821577277
2015-08-14,1502479.5343992775,7025470.217498998,8527949.751898276
2015-08-17,1502479.5343992775,7134311.847253999,8636791.381653275
2015-08-18,1502479.5343992775,6666082.143098,8168561.677497278
2015-08-19,1502479.5343992775,6807856.262883001,8310335.797282279
2015-08-20,1502479.5343992775,6587203.080077003,8089682.61447628
2015-08-21,1502479.5343992775,6243469.043042999,7745948.577442276
2015-08-24,1502479.5343992775,5793761.000036,7296240.534435278
2015-08-25,1502479.5343992775,5407236.018839998,6909715.553239276
2015-08-26,1502479.5343992775,5129257.606411999,6631737.140811277
2015-08-27,1502479.5343992775,5232007.795825997,6734487.330225275
2015-08-28,1502479.5343992775,5544329.234383,7046808.768782278
2015-08-31,1502479.5343992775,5355782.825710001,6858262.360109279
2015-09-01,1502479.5343992775,5069979.004247,6572458.538646277
2015-09-02,1502479.5343992775,4871659.8477030005,6374139.382102278
2015-09-07,1502479.5343992775,4938467.620836,6440947.1552352775
2015-09-08,1502479.5343992775,5147577.385672,6650056.920071278
2015-09-09,1502479.5343992775,5342226.199591,6844705.733990277
2015-09-10,1502479.5343992775,5254007.902579001,6756487.436978279
2015-09-11,1502479.5343992775,5356842.058902001,6859321.593301279
2015-09-14,1502479.5343992775,5037556.054258001,6540035.588657279
2015-09-15,1502479.5343992775,4778128.239415999,6280607.773815276
2015-09-16,1502479.5343992775,5062947.811389997,6565427.345789274
2015-09-17,1502479.5343992775,5006861.421914998,6509340.956314276
2015-09-18,1502479.5343992775,5092008.010686997,6594487.545086275
2015-09-21,1502479.5343992775,5268075.449759,6770554.9841582775
2015-09-22,1502479.5343992775,5321531.5219020005,6824011.056301278
2015-09-23,1502479.5343992775,5287388.305278,6789867.839677278
2015-09-24,1502479.5343992775,5337124.674883997,6839604.209283275
2015-09-25,1502479.5343992775,5128029.149066,6630508.683465278
2015-09-28,1502479.5343992775,5241058.7674980005,6743538.301897278
2015-09-29,1502479.5343992775,5146253.800185,6648733.334584277
2015-09-30,1502479.5343992775,5130389.258272999,6632868.7926722765
2015-10-08,1502479.5343992775,5340030.558480001,6842510.092879279
2015-10-09,1502479.5343992775,5431781.341793002,6934260.876192279
2015-10-12,1502479.5343992775,5641128.765626001,7143608.300025279
2015-10-13,1502479.5343992775,5718338.169617,7220817.704016278
2015-10-14,1502479.5343992775,5691522.704215,7194002.238614278
2015-10-15,1502479.5343992775,5838055.892454,7340535.426853278
2015-10-16,1502479.5343992775,5936273.166666,7438752.701065278
2015-10-19,1502479.5343992775,5922980.248894999,7425459.783294276
2015-10-20,1502479.5343992775,6044522.204941999,7547001.739341277
2015-10-21,1502479.5343992775,5694211.289880001,7196690.824279279
2015-10-22,1502479.5343992775,5925705.773116999,7428185.307516277
2015-10-23,1502479.5343992775,6070249.9215020025,7572729.45590128
2015-10-26,1502479.5343992775,6091821.239006002,7594300.77340528
2015-10-27,1502479.5343992775,6148738.582681,7651218.117080278
2015-10-28,1502479.5343992775,5975639.414174,7478118.948573277
2015-10-29,1502479.5343992775,6039434.341036004,7541913.875435282
2015-10-30,1502479.5343992775,6012755.835310999,7515235.369710277
2015-11-02,1502479.5343992775,5823675.534878001,7326155.069277278
2015-11-03,4078337.385364224,3222140.7416910008,7300478.127055225
2015-11-04,4078337.385364224,3379127.582700001,7457464.968064225
2015-11-05,4078337.385364224,3373594.545716998,7451931.931081222
2015-11-06,4078337.385364224,3462799.109106999,7541136.494471223
2015-11-09,4078337.385364224,3544932.714086001,7623270.099450225
2015-11-10,4078337.385364224,3586331.394151,7664668.779515224
2015-11-11,4078337.385364224,3669696.660141998,7748034.045506222
2015-11-12,4078337.385364224,3680312.779795001,7758650.165159225
2015-11-13,4078337.385364224,3638997.028002,7717334.413366225
2015-11-16,4078337.385364224,3720555.434542999,7798892.819907224
2015-11-17,4078337.385364224,3684006.008830999,7762343.394195223
2015-11-18,4078337.385364224,3648674.290554,7727011.675918224
2015-11-19,4078337.385364224,3769885.062670001,7848222.448034225
2015-11-20,4078337.385364224,3859760.046248999,7938097.431613224
2015-11-23,4078337.385364224,3814487.330056,7892824.715420224
2015-11-24,4078337.385364224,3895882.43926,7974219.824624225
2015-11-25,4078337.385364224,4003299.62619,8081637.011554224
2015-11-26,4078337.385364224,3969757.705410999,8048095.090775223
2015-11-27,4078337.385364224,3743286.313786001,7821623.699150225
2015-11-30,4078337.385364224,3784018.838971,7862356.224335224
2015-12-01,4078337.385364224,3728152.639408999,7806490.024773223
2015-12-02,4078337.385364224,3673166.9975,7751504.382864224
2015-12-03,4078337.385364224,3782426.131713001,7860763.517077225
2015-12-04,4078337.385364224,3805751.371962999,7884088.757327223
2015-12-07,4078337.385364224,3886856.055337002,7965193.440701226
2015-12-08,4078337.385364224,3838276.935645002,7916614.321009226
2015-12-09,4078337.385364224,3821726.247654999,7900063.633019224
2015-12-10,4078337.385364224,3805753.717566999,7884091.102931223
2015-12-11,4078337.385364224,3753996.960867,7832334.346231224
2015-12-14,4078337.385364224,3791269.083484,7869606.468848225
2015-12-15,4078337.385364224,3883262.0936060008,7961599.478970225
2015-12-16,4078337.385364224,3912718.831056,7991056.216420224
2015-12-17,4078337.385364224,4012622.516823999,8090959.902188223
2015-12-18,4078337.385364224,4010891.090006,8089228.475370225
2015-12-21,4078337.385364224,4033453.344523001,8111790.729887225
2015-12-22,4078337.385364224,4081778.564748,8160115.950112224
2015-12-23,4078337.385364224,4009261.9293319993,8087599.314696223
2015-12-24,4078337.385364224,4027834.938205001,8106172.323569225
2015-12-25,4078337.385364224,4049167.235862,8127504.621226223
2015-12-28,4078337.385364224,3957461.805468,8035799.190832224
2015-12-29,4078337.385364224,3980408.784624001,8058746.169988225
2015-12-30,4078337.385364224,4018114.538665,8096451.924029224
2015-12-31,4078337.385364224,3938254.530183002,8016591.915547226
2016-01-04,4078337.385364224,3629669.905198,7708007.290562224
2016-01-05,4078337.385364224,3499065.338373999,7577402.723738223
2016-01-06,4078337.385364224,3593727.884308,7672065.269672224
2016-01-07,4078337.385364224,3329525.454773,7407862.840137225
2016-01-08,4078337.385364224,3336211.5521930004,7414548.937557224
2016-01-11,4078337.385364224,3109742.096334,7188079.481698224
2016-01-12,4078337.385364224,3109215.705553001,7187553.090917225
2016-01-13,4078337.385364224,3008244.055921,7086581.441285225
2016-01-14,4078337.385364224,3123547.620451,7201885.005815224
2016-01-15,4078337.385364224,3060851.1670970023,7139188.5524612265
2016-01-18,4078337.385364224,3121097.678332,7199435.063696224
2016-01-19,4078337.385364224,3210312.4646980013,7288649.850062225
2016-01-20,4078337.385364224,3196851.6240119995,7275189.009376224
2016-01-21,4078337.385364224,3082678.186225999,7161015.571590223
2016-01-22,4078337.385364224,3122743.190972001,7201080.5763362255
2016-01-25,4078337.385364224,3155559.1140810014,7233896.499445226
2016-01-26,4078337.385364224,2942956.2654850013,7021293.650849225
2016-01-27,4078337.385364224,2910504.907828999,6988842.293193223
2016-01-28,4078337.385364224,2806287.0309829987,6884624.416347222
2016-01-29,4078337.385364224,2895417.5070270007,6973754.892391225
2016-02-01,4078337.385364224,2866108.585779001,6944445.971143225
2016-02-02,3506082.499145553,3567832.061915,7073914.561060553
2016-02-03,3506082.499145553,3623092.873817,7129175.372962553
2016-02-04,3506082.499145553,3713719.334132001,7219801.833277555
2016-02-05,3506082.499145553,3724078.335983,7230160.835128553
2016-02-15,3506082.499145553,3759664.238205,7265746.737350553
2016-02-16,3506082.499145553,3947714.161035,7453796.660180554
2016-02-17,3506082.499145553,4000946.127524,7507028.626669553
2016-02-18,3506082.499145553,3988848.074011999,7494930.573157553
2016-02-19,3506082.499145553,4031103.144915001,7537185.644060554
2016-02-22,3506082.499145553,4106381.231882001,7612463.731027555
2016-02-23,3506082.499145553,4068994.196601001,7575076.695746554
2016-02-24,3506082.499145553,4064256.001270001,7570338.500415554
2016-02-25,3506082.499145553,3750618.5697,7256701.068845553
2016-02-26,3506082.499145553,3721590.363693,7227672.862838553
2016-02-29,3506082.499145553,3505931.1499460004,7012013.649091554
2016-03-01,3506082.499145553,3615605.16156,7121687.660705553
2016-03-02,3506082.499145553,3795293.042859,7301375.542004554
2016-03-03,3506082.499145553,3723966.32817,7230048.827315553
2016-03-04,3506082.499145553,3534820.238183,7040902.737328554
2016-03-07,3506082.499145553,3598581.4939410007,7104663.993086554
2016-03-08,3506082.499145553,3625448.843658001,7131531.342803555
2016-03-09,3506082.499145553,3585655.1910500005,7091737.690195554
2016-03-10,3506082.499145553,3493625.319103999,6999707.8182495525
2016-03-11,3506082.499145553,3422259.537534001,6928342.036679555
2016-03-14,3506082.499145553,3562192.188278,7068274.687423553
2016-03-15,3506082.499145553,3514108.530561,7020191.029706554
2016-03-16,3506082.499145553,3480978.3925459995,6987060.8916915525
2016-03-17,3506082.499145553,3646777.0117059993,7152859.510851553
2016-03-18,3506082.499145553,3833036.268899001,7339118.768044555
2016-03-21,3506082.499145553,4000545.742389,7506628.2415345535
2016-03-22,3506082.499145553,4027106.811698,7533189.310843553
2016-03-23,3506082.499145553,4112814.257256,7618896.756401554
2016-03-24,3506082.499145553,4056271.2189169982,7562353.718062552
2016-03-25,3506082.499145553,3990458.245045999,7496540.744191552
2016-03-28,3506082.499145553,3966449.455194999,7472531.954340553
2016-03-29,3506082.499145553,3897985.563671001,7404068.062816555
2016-03-30,3506082.499145553,4055148.705558001,7561231.204703554
2016-03-31,3506082.499145553,4095655.766485999,7601738.265631553
2016-04-01,3506082.499145553,4018669.421683,7524751.920828554
2016-04-05,3506082.499145553,4139616.088133,7645698.587278554
2016-04-06,3506082.499145553,4180334.868061,7686417.367206553
2016-04-07,3506082.499145553,4117994.848829999,7624077.347975552
2016-04-08,3506082.499145553,4049032.16662,7555114.665765554
2016-04-11,3506082.499145553,4116175.008839,7622257.507984553
2016-04-12,3506082.499145553,4047897.8949759984,7553980.394121552
2016-04-13,3506082.499145553,4088379.394688001,7594461.893833554
2016-04-14,3506082.499145553,4140371.011425,7646453.510570553
2016-04-15,3506082.499145553,4168187.7832419984,7674270.282387552
2016-04-18,3506082.499145553,4130839.164399,7636921.663544554
2016-04-19,3506082.499145553,4153616.812674001,7659699.311819555
2016-04-20,3506082.499145553,3941674.67466,7447757.1738055535
2016-04-21,3506082.499145553,3858176.246107,7364258.745252553
2016-04-22,3506082.499145553,3915372.588734,7421455.087879553
2016-04-25,3506082.499145553,3861494.327311,7367576.826456553
2016-04-26,3506082.499145553,3924122.7612600015,7430205.260405555
2016-04-27,3506082.499145553,3949433.4382950016,7455515.937440556
2016-04-28,3506082.499145553,3952688.107941001,7458770.607086554
2016-04-29,3506082.499145553,3911170.680494999,7417253.179640552
2016-05-03,3506082.499145553,4034110.415776,7540192.914921554
2016-05-04,3762130.429878995,3757903.404497001,7520033.834375996
2016-05-05,3762130.429878995,3827276.022597,7589406.452475995
2016-05-06,3762130.429878995,3700151.641827,7462282.071705995
2016-05-09,3762130.429878995,3545636.918694,7307767.3485729955
2016-05-10,3762130.429878995,3524949.9926849995,7287080.422563994
