000603|2026-06-30|0.929063503876702|0.294117647058823|0.0473253781252034|0.474058309105889||2026-08-01
000633|2026-06-30|0.230660438426726|0.941176470588235|0.158222049048371|0.422083731261673||2026-07-31
000683|2026-06-30|0.378403823563157|0.105882352941176|0.130021368789895|0.222132645944584||2026-07-31
000933|2026-06-30|0.714568236891204|0.0117647058823529|0.110568654135769|0.322527302761918||2026-07-28
001217|2026-06-30|0.312380420943001|0.729411764705882|0.161057045091595|0.392092811316444||2026-07-31
001339|2026-06-30|0.947531520632916|0.494117647058824|0.831290746843657|0.776635126423911||2026-07-18
001359|2026-06-30|0.405435451555475|0.788235294117647|0.832731477230736|0.648464212026705||2026-07-31
002064|2026-06-30|0.50163569189011|0.0823529411764706|0.149335095005938|0.270160687610767||2026-08-01
002107|2026-06-30|0.393992410125519|0.364705882352941|0.204549554356914|0.328373595063164||2026-07-16
002138|2026-06-30|0.38544217172758|0.658823529411765|0.8164048190461|0.596745373228391||2026-07-31
002162|2026-06-30|0.638204665834011|0.894117647058824|0.178845868994051|0.577170921149467||2026-07-31
002290|2026-06-30|0.59319750953882|0.717647058823529|0.819166965277241|0.698323211045759||2026-07-29
002296|2026-06-30|0.35384363478135|0.152941176470588|0.171635922714394|0.238910583668035||2026-07-31
002413|2026-06-30|0.299220314502614|0.0|0.218743882777165|0.185311290634195||2026-08-01
002415|2026-06-30|0.468677600776641|0.270588235294118|0.339450017503915|0.370482516150066||2026-07-25
002458|2026-06-30|0.731905114808787|0.258823529411765|0.30088923403451|0.460675874957397||2026-07-23
002515|2026-06-30|0.0314848852003852|0.0|0.823646804818869|0.259687995525815||2026-07-31
002533|2026-06-30|0.44958162291362|0.0941176470588235|0.15640439162147|0.254989260769536||2026-07-31
002549|2026-06-30|0.17047994947528|0.917647058823529|0.263858296371481|0.422643586348615||2026-07-30
002592|2026-06-30|0.363501740755421|0.164705882352941|0.160988150899439|0.243108906277882||2026-07-31
002611|2026-06-30|0.697337569911178|0.0|0.246679844806973|0.352938981406563||2026-07-28
002787|2026-06-30|0.468082280541919|0.670588235294118|0.82093645173001|0.634690318324006||2026-07-31
002848|2026-06-30|0.529673948145926|0.0|0.214247990545936|0.276143976422151||2026-07-28
002868|2026-06-30|0.688092988351471|0.858823529411765|0.138274490243509|0.57436660123717||2026-07-31
002981|2026-06-30|0.195228903865152|0.847058823529412|0.0766424574706253|0.355201945846072||2026-08-03
002998|2026-06-30|0.473383553516996|0.129411764705882|0.164739572417853|0.277598822543919||2026-07-16
300209|2026-06-30|1.00833333333333|0.976470588235294|0.783335756866302|0.931275236863812||2026-07-31
300222|2026-06-30|0.38294317725538|0.576470588235294|0.193349745501241|0.384123371023113||2026-07-31
300243|2026-06-30|0.726720973394619|0.517647058823529|0.782462911673185|0.680721380506862||2026-07-28
300298|2026-06-30|0.389611913927703|0.247058823529412|0.201608092953804|0.290444840516046||2026-08-04
300299|2026-06-30|0.753497619648779|0.541176470588235|0.167419909755549|0.513977961962647||2026-07-28
300409|2026-06-30|0.380213162331243|0.411764705882353|0.170737799646405|0.326836016591125||2026-07-25
300416|2026-06-30|0.442864797392123|0.458823529411765|0.30578405611835|0.406528194615884||2026-07-24
300463|2026-06-30|0.344953584711512|0.682352941176471|0.168441625761676|0.393219803966049||2026-07-31
300503|2026-06-30|0.921178485568769|0.635294117647059|0.781054163279676|0.793375878505528||2026-07-21
300508|2026-06-30|0.23562711155605|0.952941176470588|0.810500399589724|0.623283317440514||2026-07-31
300618|2026-06-30|0.35271068963292|0.564705882352941|0.177504653387352|0.363747436575256||2026-08-01
300671|2026-06-30|0.806823632174226|0.776470588235294|0.792322717612765|0.793367444624108||2026-07-30
300689|2026-06-30|0.277770089274759|0.988235294117647|0.855347680404294|0.664182928066486||2026-07-25
