date,cash,stock_value,total_value,close,ma120,ma250,target_position,overlay_total,overlay_stock,overlay_cash
2007-09-04,1103131.365666614,2315732.08855,3418863.454216614,5360.333,3866.430483333333,2816.086092,1.0,3418863.454216614,3418863.454216614,0.0
2007-09-05,1103131.365666614,2334041.0895199995,3437172.4551866134,5363.251,3889.4795999999997,2832.3573480000005,1.0,3437172.4551866134,3437172.4551866134,0.0
2007-09-06,1103131.365666614,2364780.403764,3467911.7694306136,5412.037,3912.5336916666665,2848.7019200000004,1.0,3467911.7694306136,3467911.7694306136,0.0
2007-09-07,1103131.365666614,2305036.4637429984,3408167.8294096123,5294.795,3934.9550999999997,2864.56048,1.0,3408167.8294096123,3408167.8294096123,0.0
2007-09-10,1103131.365666614,2345918.95494,3449050.320606614,5377.222,3957.603508333333,2880.7306840000006,1.0,3449050.320606614,3449050.320606614,0.0
2007-09-11,1103131.365666614,2189975.327091001,3293106.692757615,5124.092,3978.031183333333,2895.872276,1.0,3293106.692757615,3293106.692757615,0.0
2007-09-12,1103131.365666614,2198685.82114,3301817.1868066136,5202.856,3998.866675,2911.411304,1.0,3301817.1868066136,3301817.1868066136,0.0
2007-09-13,1103131.365666614,2239852.2529,3342983.6185666136,5349.97,4020.8554083333333,2927.462212,1.0,3342983.6185666136,3342983.6185666136,0.0
2007-09-14,1103131.365666614,2278190.354518,3381321.720184613,5397.278,4043.197175,2943.6885960000004,1.0,3381321.720184613,3381321.720184613,0.0
2007-09-17,1103131.365666614,2319180.256274,3422311.6219406133,5498.908,4065.9877916666665,2960.2987599999997,1.0,3422311.6219406133,3422311.6219406133,0.0
2007-09-18,1103131.365666614,2333965.4181240005,3437096.7837906145,5476.839,4088.4279250000004,2976.892608,1.0,3437096.7837906145,3437096.7837906145,0.0
2007-09-19,1103131.365666614,2297004.213771,3400135.579437613,5419.268,4110.27475,2993.2410680000003,1.0,3400135.579437613,3400135.579437613,0.0
2007-09-20,1103131.365666614,2322669.243917001,3425800.609583615,5494.915,4132.871499999999,3009.8657080000003,1.0,3425800.609583615,3425800.609583615,0.0
2007-09-21,1103131.365666614,2315550.596342,3418681.9620086136,5468.098,4155.25745,3026.3475439999997,1.0,3418681.9620086136,3418681.9620086136,0.0
2007-09-24,1103131.365666614,2322686.2528170003,3425817.618483614,5513.895,4177.455683333333,3043.04958,1.0,3425817.618483614,3425817.618483614,0.0
2007-09-25,1103131.365666614,2294976.8343720003,3398108.200038614,5454.615,4198.843183333333,3059.514928,1.0,3398108.200038614,3398108.200038614,0.0
2007-09-26,1103131.365666614,2263545.490614,3366676.856280613,5361.021,4219.253183333333,3075.5097240000005,1.0,3366676.856280613,3366676.856280613,0.0
2007-09-27,1103131.365666614,2298153.136787001,3401284.502453615,5427.657,4239.941616666667,3091.7181,1.0,3401284.502453615,3401284.502453615,0.0
2007-09-28,1103131.365666614,2350120.426285,3453251.791951614,5580.813,4261.681658333333,3108.528116,1.0,3453251.791951614,3453251.791951614,0.0
2007-10-08,1103131.365666614,2348551.374772,3451682.7404386136,5653.136,4283.473025,3125.626824,1.0,3451682.7404386136,3451682.7404386136,0.0
2007-10-09,1103131.365666614,2383917.472601,3487048.838267614,5675.927,4305.092683333333,3142.7810520000003,1.0,3487048.838267614,3487048.838267614,0.0
2007-10-10,1103131.365666614,2374918.285025,3478049.650691614,5685.759,4326.463016666667,3160.0246799999995,1.0,3478049.650691614,3478049.650691614,0.0
2007-10-11,1103131.365666614,2347797.4720390006,3450928.8377056145,5760.078,4347.993358333333,3177.575396,1.0,3450928.8377056145,3450928.8377056145,0.0
2007-10-12,1103131.365666614,2299873.9326920006,3403005.2983586146,5737.221,4369.3932583333335,3195.093696,1.0,3403005.2983586146,3403005.2983586146,0.0
2007-10-15,1103131.365666614,2311890.182000001,3415021.547666615,5821.447,4390.772,3212.895016,1.0,3415021.547666615,3415021.547666615,0.0
2007-10-16,1103131.365666614,2323996.4519490004,3427127.8176156143,5877.202,4412.385316666667,3230.8558160000002,1.0,3427127.8176156143,3427127.8176156143,0.0
2007-10-17,1103131.365666614,2333396.401973,3436527.7676396137,5824.117,4433.382116666666,3248.539224,1.0,3436527.7676396137,3436527.7676396137,0.0
2007-10-18,1103131.365666614,2272700.5601310004,3375831.9257976143,5615.747,4453.927483333334,3265.2579159999996,1.0,3375831.9257976143,3375831.9257976143,0.0
2007-10-19,1103131.365666614,2263084.2199270003,3366215.5855936143,5614.06,4473.300633333333,3281.965176,1.0,3366215.5855936143,3366215.5855936143,0.0
2007-10-22,1103131.365666614,2215294.708190001,3318426.0738566155,5472.677,4490.311958333334,3298.11226,1.0,3318426.0738566155,3318426.0738566155,0.0
2007-10-23,1103131.365666614,2199231.565528,3302362.9311946137,5540.09,4507.769408333334,3314.56662,1.0,3302362.9311946137,3302362.9311946137,0.0
2007-10-24,1103131.365666614,2169089.944317,3272221.309983614,5588.014,4525.600516666667,3331.1951480000002,1.0,3272221.309983614,3272221.309983614,0.0
2007-10-25,1103131.365666614,2010322.473900001,3113453.839566615,5333.792,4540.935608333332,3346.856248,1.0,3113453.839566615,3113453.839566615,0.0
2007-10-26,1103131.365666614,1972669.859049,3075801.2247156138,5394.807,4556.971308333334,3362.777684,1.0,3075801.2247156138,3075801.2247156138,0.0
2007-10-29,1103131.365666614,1990491.701524,3093623.067190614,5508.357,4573.2183749999995,3379.0607400000004,1.0,3093623.067190614,3093623.067190614,0.0
2007-10-30,1103131.365666614,2037764.7641000005,3140896.129766614,5596.068,4589.135358333334,3395.6875039999995,1.0,3140896.129766614,3140896.129766614,0.0
2007-10-31,1103131.365666614,2108535.9465350006,3211667.3122016145,5688.543,4605.695908333333,3412.680948,1.0,3211667.3122016145,3211667.3122016145,0.0
2007-11-01,1124320.132584998,1977991.366198,3102311.498782998,5605.232,4621.368591666667,3429.4670159999996,1.0,3102311.498782998,3102311.498782998,0.0
2007-11-02,1124320.132584998,1934631.3490220003,3058951.4816069985,5472.93,4636.121241666667,3445.59852,1.0,3058951.4816069985,3058951.4816069985,0.0
2007-11-05,1124320.132584998,1935597.3940310003,3059917.5266159982,5360.305,4649.670283333334,3461.2524399999998,1.0,3059917.5266159982,3059917.5266159982,0.0
2007-11-06,1124320.132584998,1946184.51401,3070504.646594997,5317.549,4663.944558333334,3476.698256,1.0,3070504.646594997,3070504.646594997,0.0
2007-11-07,1124320.132584998,1944570.3134950004,3068890.4460799983,5350.629,4677.697408333333,3492.344572,1.0,3068890.4460799983,3068890.4460799983,0.0
2007-11-08,1124320.132584998,1863647.084223,2987967.216807998,5093.669,4688.656275,3506.9342920000004,1.0,2987967.216807998,2987967.216807998,0.0
2007-11-09,1124320.132584998,1838247.521533,2962567.6541179977,5040.525,4699.188741666667,3521.2385,1.0,2962567.6541179977,2962567.6541179977,0.0
2007-11-12,1124320.132584998,1808523.275049,2932843.407633997,4978.252,4708.745483333333,3535.2338720000002,1.0,2932843.407633997,2932843.407633997,0.0
2007-11-13,1124320.132584998,1814100.059484,2938420.192068998,4939.244,4717.651775,3549.072224,1.0,2938420.192068998,2938420.192068998,0.0
2007-11-14,1124320.132584998,1877100.1417140004,3001420.2742989985,5145.888,4727.709633333333,3563.702612,1.0,3001420.2742989985,3001420.2742989985,0.0
2007-11-15,1124320.132584998,1845756.222962,2970076.355546998,5081.113,4737.387675,3577.9955,1.0,2970076.355546998,2970076.355546998,0.0
2007-11-16,1124320.132584998,1844434.162572,2968754.295156998,5007.662,4745.907758333333,3591.9617319999998,1.0,2968754.295156998,2968754.295156998,0.0
2007-11-19,1124320.132584998,1877403.5757339995,3001723.708318997,4994.416,4753.589741666667,3605.946704,1.0,3001723.708318997,3001723.708318997,0.0
2007-11-20,1124320.132584998,1916392.304746,3040712.437330997,5069.382,4761.098849999999,3620.125376,1.0,3040712.437330997,3040712.437330997,0.0
2007-11-21,1124320.132584998,1887315.576232,3011635.7088169977,4997.62,4770.358525,3634.099608,1.0,3011635.7088169977,3011635.7088169977,0.0
2007-11-22,1124320.132584998,1814894.2891650004,2939214.4217499983,4772.617,4777.397400000001,3647.28696,0.3,2939214.4217499983,881764.3265249995,2057450.095224999
2007-11-23,1124320.132584998,1850644.595718,2974964.728302997,4856.161,4786.165791666667,3660.7365,1.0,2974964.728302997,2974964.728302997,0.0
2007-11-26,1124320.132584998,1837704.662591,2962024.795175998,4800.082,4796.904550000001,3673.79778,1.0,2962024.795175998,2962024.795175998,0.0
2007-11-27,1124320.132584998,1817480.344348,2941800.476932998,4711.152,4805.875541666667,3686.509236,0.3,2941800.476932998,882540.1430798994,2059260.3338530986
2007-11-28,1124320.132584998,1802623.945284,2926944.077868998,4648.751,4813.968633333334,3698.855904,0.3,2926944.077868998,878083.2233606994,2048860.8545082987
2007-11-29,1124320.132584998,1848046.287277,2972366.419861998,4842.07,4822.633350000001,3711.851552,1.0,2972366.419861998,2972366.419861998,0.0
2007-11-30,1124320.132584998,1821556.9553610005,2945877.087945998,4737.408,4830.129524999999,3724.3521880000003,0.3,2945877.087945998,883763.1263837995,2062113.9615621986
2007-12-03,1124320.132584998,1842142.023197,2966462.1557819974,4772.674,4837.136291666667,3736.9467720000002,0.3,2966462.1557819974,889938.6467345991,2076523.5090473983
2007-12-04,1124320.132584998,1858082.638181,2982402.770765997,4829.214,4843.745500000001,3749.7239720000002,0.3,2982402.770765997,894720.8312297991,2087681.939536198
2007-12-05,1124320.132584998,1891413.0687659995,3015733.201350997,4965.947,4850.809491666666,3763.04144,1.0,3015733.201350997,3015733.201350997,0.0
2007-12-06,1124320.132584998,1905698.528712,3030018.661296998,4971.055,4858.269775,3776.3184560000004,1.0,3030018.661296998,3030018.661296998,0.0
2007-12-07,1124320.132584998,1942612.57371,3066932.7062949976,5041.35,4866.119516666667,3789.9078000000004,1.0,3066932.7062949976,3066932.7062949976,0.0
2007-12-10,1124320.132584998,1997709.911204,3122030.043788998,5133.562,4873.669458333333,3803.77348,1.0,3122030.043788998,3122030.043788998,0.0
2007-12-11,1124320.132584998,2022047.336936,3146367.4695209977,5140.0,4881.061124999999,3817.476048,1.0,3146367.4695209977,3146367.4695209977,0.0
2007-12-12,1124320.132584998,2031954.7655479992,3156274.898132997,5077.39,4888.72605,3830.868712,1.0,3156274.898132997,3156274.898132997,0.0
2007-12-13,1124320.132584998,1964544.872458001,3088865.0050429986,4884.298,4894.4511999999995,3843.28296,0.3,3088865.0050429986,926659.5015128995,2162205.503530099
2007-12-14,1124320.132584998,2011552.403318,3135872.535902997,4977.652,4902.16975,3856.0166440000003,1.0,3135872.535902997,3135872.535902997,0.0
2007-12-17,1124320.132584998,1998232.189408,3122552.321992998,4857.289,4910.333908333333,3868.328156,0.3,3122552.321992998,936765.6965978994,2185786.6253950987
2007-12-18,1124320.132584998,1973548.4864000008,3097868.6189849987,4829.909,4917.848041666666,3880.5449360000002,0.3,3097868.6189849987,929360.5856954996,2168508.033289499
2007-12-19,1124320.132584998,2010053.328125,3134373.460709997,4946.285,4925.396383333334,3893.48374,1.0,3134373.460709997,3134373.460709997,0.0
2007-12-20,1124320.132584998,2034767.699202,3159087.8317869976,5037.195,4935.218658333334,3906.472824,1.0,3159087.8317869976,3159087.8317869976,0.0
2007-12-21,1124320.132584998,2061077.314116,3185397.446700998,5101.852,4946.366775,3919.6690799999997,1.0,3185397.446700998,3185397.446700998,0.0
2007-12-24,1124320.132584998,2100472.8998060008,3224793.0323909987,5207.134,4958.445766666667,3933.282192,1.0,3224793.0323909987,3224793.0323909987,0.0
2007-12-25,1124320.132584998,2121726.3652129997,3246046.497797997,5216.813,4969.983983333334,3946.804872,1.0,3246046.497797997,3246046.497797997,0.0
2007-12-26,1124320.132584998,2157673.327186,3281993.459770997,5265.026,4982.662683333333,3960.3944319999996,1.0,3281993.459770997,3281993.459770997,0.0
2007-12-27,1124320.132584998,2179099.242624,3303419.3752089976,5367.53,4997.913475,3974.20012,1.0,3303419.3752089976,3303419.3752089976,0.0
2007-12-28,1124320.132584998,2170656.876504,3294977.0090889977,5338.275,5011.480075,3987.867444,1.0,3294977.0090889977,3294977.0090889977,0.0
2008-01-02,1124320.132584998,2222645.3393750004,3346965.4719599984,5385.103,5024.51175,4001.661668,1.0,3346965.4719599984,3346965.4719599984,0.0
2008-01-03,1124320.132584998,2261079.805297,3385399.937881998,5422.034,5038.2318583333345,4015.7138640000003,1.0,3385399.937881998,3385399.937881998,0.0
2008-01-04,1124320.132584998,2277671.015483,3401991.148067998,5483.65,5052.346658333333,4030.065888,1.0,3401991.148067998,3401991.148067998,0.0
2008-01-07,1124320.132584998,2299295.1635849997,3423615.296169997,5556.593,5066.843924999999,4044.535844,1.0,3423615.296169997,3423615.296169997,0.0
2008-01-08,1124320.132584998,2257653.540954999,3381973.673539997,5528.054,5081.076675,4058.895108,1.0,3381973.673539997,3381973.673539997,0.0
2008-01-09,1124320.132584998,2301351.627271999,3425671.759856997,5613.758,5097.041608333334,4073.4186320000003,1.0,3425671.759856997,3425671.759856997,0.0
2008-01-10,1124320.132584998,2312609.819043,3436929.9516279977,5672.154,5112.729133333332,4088.1875160000004,1.0,3436929.9516279977,3436929.9516279977,0.0
2008-01-11,1124320.132584998,2295378.6138150007,3419698.7463999987,5699.147,5128.492241666666,4102.819916,1.0,3419698.7463999987,3419698.7463999987,0.0
2008-01-14,1124320.132584998,2319141.590511,3443461.7230959977,5731.757,5144.531908333333,4117.4785759999995,1.0,3443461.7230959977,3443461.7230959977,0.0
2008-01-15,1124320.132584998,2331390.605073,3455710.7376579978,5696.45,5158.9032916666665,4131.972844,1.0,3455710.7376579978,3455710.7376579978,0.0
2008-01-16,1124320.132584998,2287624.198031,3411944.330615998,5505.717,5170.144908333333,4145.469488,1.0,3411944.330615998,3411944.330615998,0.0
2008-01-17,1124320.132584998,2238521.6107499995,3362841.743334997,5365.624,5180.180508333334,4158.13164,1.0,3362841.743334997,3362841.743334997,0.0
2008-01-18,1124320.132584998,2258645.0459450004,3382965.1785299983,5414.468,5189.838883333333,4170.765648,1.0,3382965.1785299983,3382965.1785299983,0.0
2008-01-21,1124320.132584998,2165740.464794,3290060.597378998,5145.734,5196.860125,4182.422068,0.3,3290060.597378998,987018.1792136994,2303042.4181652986
2008-01-22,1124320.132584998,1993088.21206,3117408.3446449977,4753.868,5200.582833333333,4192.742552,0.3,3117408.3446449977,935222.5033934993,2182185.8412514986
2008-01-23,1124320.132584998,2077916.0129039995,3202236.145488997,4975.111,5205.289616666666,4203.493628,0.3,3202236.145488997,960670.8436466991,2241565.301842298
2008-01-24,1124320.132584998,2128487.932667999,3252808.065252997,5027.213,5210.0116916666675,4214.186984,0.3,3252808.065252997,975842.419575899,2276965.645677098
2008-01-25,1124320.132584998,2136695.575782,3261015.708366997,5077.429,5216.569625,4225.260976,0.3,3261015.708366997,978304.712510099,2282710.995856898
2008-01-28,1124320.132584998,2004086.816725,3128406.9493099977,4731.883,5219.033716666668,4234.920128,0.3,3128406.9493099977,938522.0847929993,2189884.8645169986
2008-01-29,1124320.132584998,2028034.3936810005,3152354.5262659984,4762.083,5220.397916666667,4244.384088000001,0.3,3152354.5262659984,945706.3578797994,2206648.168386199
2008-01-30,1124320.132584998,2036057.5855040003,3160377.7180889985,4710.652,5220.453483333334,4253.261444,0.3,3160377.7180889985,948113.3154266995,2212264.402662299
2008-01-31,1124320.132584998,1967637.8221580004,3091957.9547429984,4620.401,5219.5856,4261.710528,0.3,3091957.9547429984,927587.3864228994,2164370.568320099
2008-02-01,1045998.5670791408,1957078.4873139996,3003077.05439314,4571.945,5218.784416666666,4269.852596,0.3,3003077.05439314,900923.116317942,2102153.938075198
2008-02-04,1045998.5670791408,2112854.454621,3158853.021700141,4950.124,5220.2247333333335,4279.841768,0.3,3158853.021700141,947655.9065100423,2211197.115190099
2008-02-05,1045998.5670791408,2106606.0987900007,3152604.665869141,4921.829,5221.850950000001,4289.477395999999,0.3,3152604.665869141,945781.3997607422,2206823.266108399
2008-02-13,1045998.5670791408,2085394.8184679996,3131393.38554714,4816.084,5222.641716666667,4298.434064,0.3,3131393.38554714,939418.015664142,2191975.369882998
2008-02-14,1045998.5670791408,2120751.835602,3166750.4026811407,4880.252,5223.347416666667,4307.747536000001,0.3,3166750.4026811407,950025.1208043422,2216725.2818767987
2008-02-15,1045998.5670791408,2100483.821379999,3146482.38845914,4813.311,5223.468758333333,4317.4594400000005,0.3,3146482.38845914,943944.716537742,2202537.671921398
2008-02-18,1045998.5670791408,2149068.052299,3195066.6193781407,4910.992,5225.044175,4327.52272,0.3,3195066.6193781407,958519.9858134422,2236546.6335646985
2008-02-19,1045998.5670791408,2200521.9776149997,3246520.54469414,5020.753,5228.328925,4338.41372,0.3,3246520.54469414,973956.1634082419,2272564.3812858984
2008-02-20,1045998.5670791408,2170148.394785,3216146.961864141,4908.717,5228.523008333333,4348.961399999999,0.3,3216146.961864141,964844.0885592422,2251302.873304899
2008-02-21,1045998.5670791408,2187740.3990870006,3233738.966166141,4876.03,5227.717333333333,4359.201359999999,0.3,3233738.966166141,970121.6898498422,2263617.2763162986
2008-02-22,1045998.5670791408,2133309.420229,3179307.987308141,4702.241,5224.805275000001,4368.531176,0.3,3179307.987308141,953792.3961924422,2225515.5911156987
2008-02-25,1045998.5670791408,2057702.655937,3103701.2230161405,4519.783,5219.670716666666,4376.967903999999,0.3,3103701.2230161405,931110.3669048421,2172590.8561112983
2008-02-26,1045998.5670791408,2054014.468947,3100013.0360261407,4515.533,5213.820316666666,4385.441056,0.3,3100013.0360261407,930003.9108078422,2170009.1252182983
2008-02-27,1045998.5670791408,2099684.1497029997,3145682.71678214,4639.768,5208.792158333334,4394.05856,0.3,3145682.71678214,943704.815034642,2201977.901747498
2008-02-28,1045998.5670791408,2100180.46185,3146179.028929141,4622.056,5203.544541666667,4402.4562639999995,0.3,3146179.028929141,943853.7086787422,2202325.3202503985
2008-02-29,1045998.5670791408,2123500.458511001,3169499.025590142,4674.55,5199.400608333333,4410.801068,0.3,3169499.025590142,950849.7076770425,2218649.317913099
2008-03-03,1045998.5670791408,2189803.188543,3235801.7556221406,4790.744,5195.646575000001,4419.289512,0.3,3235801.7556221406,970740.5266866421,2265061.2289354987
2008-03-04,1045998.5670791408,2175367.7761880006,3221366.3432671414,4671.148,5190.4327,4427.267164,0.3,3221366.3432671414,966409.9029801424,2254956.440286999
2008-03-05,1045998.5670791408,2193009.3931990005,3239007.9602781413,4628.724,5183.845658333334,4434.951356,0.3,3239007.9602781413,971702.3880834423,2267305.572194699
2008-03-06,1045998.5670791408,2210848.983501,3256847.5505801407,4685.03,5178.218133333333,4443.861507999999,0.3,3256847.5505801407,977054.2651740422,2279793.2854060987
2008-03-07,1045998.5670791408,2176414.1366680004,3222412.703747141,4621.685,5172.038416666666,4452.169964,0.3,3222412.703747141,966723.8111241423,2255688.892622999
2008-03-10,1045998.5670791408,2098529.813326,3144528.3804051406,4431.589,5163.868016666666,4460.002143999999,0.3,3144528.3804051406,943358.5141215421,2201169.8662835984
2008-03-11,1045998.5670791408,2122339.1140219998,3168337.68110114,4441.184,5156.754591666667,4467.7319640000005,0.3,3168337.68110114,950501.304330342,2217836.376770798
2008-03-12,1045998.5670791408,2075657.198030001,3121655.765109142,4309.648,5147.858141666667,4475.068131999999,0.3,3121655.765109142,936496.7295327425,2185159.0355763994
2008-03-13,1045998.5670791408,2000418.830765,3046417.3978441404,4198.96,5140.148708333333,4481.782800000001,0.3,3046417.3978441404,913925.2193532421,2132492.1784908986
2008-03-14,1045998.5670791408,1986485.763906,3032484.330985141,4157.871,5131.4405,4488.056539999999,0.3,3032484.330985141,909745.2992955423,2122739.0316895987
2008-03-17,1045998.5670791408,1848516.755644,2894515.322723141,3965.279,5119.901408333333,4493.407136,0.3,2894515.322723141,868354.5968169422,2026160.7259061988
2008-03-18,1045998.5670791408,1720304.160702,2766302.7277811407,3763.948,5106.290325,4498.017356,0.3,2766302.7277811407,829890.8183343422,1936411.9094467985
2008-03-19,1045998.5670791408,1780921.2019350005,2826919.769014141,3888.861,5092.8732666666665,4503.108112000001,0.3,2826919.769014141,848075.9307042423,1978843.8383098987
2008-03-20,1045998.5670791408,1838242.9202140009,2884241.4872931414,4001.832,5080.581541666667,4508.554764,0.3,2884241.4872931414,865272.4461879424,2018969.0411051991
2008-03-21,1045998.5670791408,1861592.2702910004,2907590.837370141,4037.83,5069.069558333333,4514.316655999999,0.3,2907590.837370141,872277.2512110423,2035313.5861590987
2008-03-24,1045998.5670791408,1799407.342551,2845405.9096301408,3857.091,5055.421025,4519.1628359999995,0.3,2845405.9096301408,853621.7728890422,1991784.1367410985
2008-03-25,1045998.5670791408,1820550.775305,2866549.342384141,3905.774,5042.401658333333,4524.369028000001,0.3,2866549.342384141,859964.8027152423,2006584.5396688986
2008-03-26,1045998.5670791408,1820203.896675,2866202.463754141,3914.37,5029.072283333333,4529.388856,0.3,2866202.463754141,859860.7391262422,2006341.7246278985
2008-03-27,1045998.5670791408,1733621.4514219998,2779620.0185011406,3748.92,5014.8581583333325,4533.6934519999995,0.3,2779620.0185011406,833886.0055503421,1945734.0129507985
2008-03-28,1045998.5670791408,1786127.5931969995,2832126.160276141,3918.156,5002.834283333334,4538.555688,0.3,2832126.160276141,849637.8480828423,1982488.3121932987
2008-03-31,1045998.5670791408,1722075.2865709995,2768073.85365014,3790.53,4989.191558333333,4542.87252,0.3,2768073.85365014,830422.156095042,1937651.6975550982
2008-04-01,1045998.5670791408,1586298.2518420003,2632296.818921141,3582.855,4972.541908333334,4546.338875999999,0.3,2632296.818921141,789689.0456763422,1842607.7732447986
2008-04-02,1045998.5670791408,1513608.263347,2559606.8304261407,3547.977,4954.998916666666,4549.474648,0.3,2559606.8304261407,767882.0491278422,1791724.7812982984
2008-04-03,1045998.5670791408,1542158.708402,2588157.2754811407,3650.698,4938.122008333333,4552.941347999999,0.3,2588157.2754811407,776447.1826443422,1811710.0928367986
2008-04-07,1045998.5670791408,1636334.404472,2682332.971551141,3845.822,4922.7892,4557.13404,0.3,2682332.971551141,804699.8914653423,1877633.0800857986
2008-04-08,1045998.5670791408,1671381.5182940008,2717380.0853731413,3891.059,4907.214041666667,4561.5650559999995,0.3,2717380.0853731413,815214.0256119424,1902166.059761199
2008-04-09,1045998.5670791408,1587989.8262780008,2633988.3933571414,3688.125,4890.1382416666665,4565.19042,0.3,2633988.3933571414,790196.5180071424,1843791.875349999
2008-04-10,1045998.5670791408,1629729.79625,2675728.3633291405,3754.715,4872.915475,4568.808852,0.3,2675728.3633291405,802718.5089987421,1873009.8543303984
2008-04-11,1045998.5670791408,1653793.0662029998,2699791.6332821404,3783.728,4855.469858333334,4572.391304,0.3,2699791.6332821404,809937.4899846421,1889854.143297498
2008-04-14,1045998.5670791408,1552410.6125750002,2598409.179654141,3536.327,4836.404941666667,4574.889327999999,0.3,2598409.179654141,779522.7538962422,1818886.4257578987
2008-04-15,1045998.5670791408,1582975.1879590005,2628973.7550381413,3583.299,4819.467874999999,4577.442343999999,0.3,2628973.7550381413,788692.1265114424,1840281.6285266988
2008-04-16,1045998.5670791408,1546231.9127030002,2592230.479782141,3494.016,4801.800841666667,4579.530376000001,0.3,2592230.479782141,777669.1439346422,1814561.3358474986
2008-04-17,1045998.5670791408,1494125.256598001,2540123.8236771417,3386.63,4784.4171166666665,4580.924208,0.3,2540123.8236771417,762037.1471031425,1778086.6765739992
2008-04-18,1045998.5670791408,1436162.0252919998,2482160.5923711406,3272.499,4765.520525,4581.687932,0.3,2482160.5923711406,744648.1777113421,1737512.4146597986
2008-04-21,1045998.5670791408,1434512.2133609997,2480510.7804401405,3267.554,4746.183358333333,4582.272872,0.3,2480510.7804401405,744153.2341320422,1736357.5463080984
2008-04-22,1045998.5670791408,1413042.404522,2459040.9716011407,3296.277,4729.204066666667,4582.752232,0.3,2459040.9716011407,737712.2914803422,1721328.6801207985
2008-04-23,1045998.5670791408,1478223.8930279992,2524222.46010714,3453.727,4713.0284,4583.890208000001,0.3,2524222.46010714,757266.7380321419,1766955.7220749978
2008-04-24,1045998.5670791408,1603698.2091800002,2649696.776259141,3774.504,4698.579625,4585.964232,0.3,2649696.776259141,794909.0328777423,1854787.7433813987
2008-04-25,1045998.5670791408,1618336.8122919996,2664335.37937114,3803.07,4683.637975,4588.042096,0.3,2664335.37937114,799300.613811342,1865034.765559798
2008-04-28,1045998.5670791408,1595745.6681440002,2641744.235223141,3729.154,4667.3097333333335,4589.740707999999,0.3,2641744.235223141,792523.2705669423,1849220.9646561989
2008-04-29,1045998.5670791408,1614989.6108640002,2660988.1779431407,3776.943,4652.073991666666,4592.247268,0.3,2660988.1779431407,798296.4533829422,1862691.7245601984
2008-04-30,1045998.5670791408,1676231.0712850003,2722229.638364141,3959.119,4639.4589,4594.926616,0.3,2722229.638364141,816668.8915092422,1905560.7468548985
2008-05-05,1045998.5670791408,1724091.4059019992,2770089.97298114,4055.779,4628.587849999999,4597.42446,0.3,2770089.97298114,831026.991894342,1939062.981086798
2008-05-06,2014356.6752974328,740703.4653689996,2755060.140666432,4010.888,4617.699008333333,4599.687228,0.3,2755060.140666432,826518.0421999296,1928542.0984665025
2008-05-07,2014356.6752974328,699635.5357289995,2713992.211026432,3821.319,4604.954758333333,4601.17938,0.3,2713992.211026432,814197.6633079295,1899794.5477185026
2008-05-08,2014356.6752974328,719645.876803,2734002.5521004326,3925.041,4595.216191666666,4602.90522,0.3,2734002.5521004326,820200.7656301297,1913801.7864703028
2008-05-09,2014356.6752974328,717226.0476510001,2731582.722948433,3878.924,4585.536183333333,4604.538824,0.3,2731582.722948433,819474.8168845299,1912107.9060639031
2008-05-12,2014356.6752974328,727058.2366699998,2741414.911967432,3904.92,4576.5917500000005,4605.923667999999,0.3,2741414.911967432,822424.4735902296,1918990.4383772025
2008-05-13,2014356.6752974328,719653.8122069995,2734010.487504432,3851.687,4567.528775000001,4606.586296,0.3,2734010.487504432,820203.1462513296,1913807.3412531023
2008-05-14,2014356.6752974328,744281.3612539996,2758638.036551432,3975.782,4557.7778916666675,4607.684316,0.3,2758638.036551432,827591.4109654296,1931046.6255860026
2008-05-15,2014356.6752974328,741226.7739579998,2755583.4492554325,3948.088,4548.336016666667,4608.578627999999,0.3,2755583.4492554325,826675.0347766298,1928908.4144788026
2008-05-16,2014356.6752974328,737184.330423,2751541.005720433,3936.121,4539.406508333333,4609.512664,0.3,2751541.005720433,825462.3017161299,1926078.704004303
2008-05-19,2014356.6752974328,736225.6272849998,2750582.3025824325,3914.072,4530.403641666667,4610.231272,0.3,2750582.3025824325,825174.6907747297,1925407.6118077028
2008-05-20,2014356.6752974328,691644.0612920001,2706000.7365894327,3710.818,4519.082275,4610.656,0.3,2706000.7365894327,811800.2209768298,1894200.515612603
2008-05-21,2014356.6752974328,708463.7267280002,2722820.402025433,3783.049,4508.96085,4610.987048000001,0.3,2722820.402025433,816846.1206076298,1905974.281417803
2008-05-22,2014356.6752974328,700817.4997289996,2715174.175026432,3711.444,4500.117741666666,4610.718404,0.3,2715174.175026432,814552.2525079296,1900621.9225185025
2008-05-23,2014356.6752974328,688148.9740239999,2702505.649321432,3675.147,4490.275958333334,4610.312476,0.3,2702505.649321432,810751.6947964296,1891753.9545250027
2008-05-26,2014356.6752974328,662513.1372360002,2676869.8125334326,3559.217,4479.935416666666,4609.223572,0.3,2676869.8125334326,803060.9437600297,1873808.8687734029
2008-05-27,2014356.6752974328,672006.2852430003,2686362.960540433,3576.197,4470.477458333333,4608.046404,0.3,2686362.960540433,805908.8881621299,1880454.072378303
2008-05-28,2014356.6752974328,690383.5692670001,2704740.2445644327,3676.23,4462.373116666667,4606.995543999999,0.3,2704740.2445644327,811422.0733693298,1893318.1711951029
