date,cash,stock_value,total_value
2009-06-30,1158216.7525434373,1969751.775037999,3127968.5275814366
2009-07-01,1158216.7525434373,1997530.9088410002,3155747.6613844372
2009-07-02,1158216.7525434373,2018460.2406090004,3176676.9931524377
2009-07-03,1158216.7525434373,2042551.517180001,3200768.269723438
2009-07-06,1158216.7525434373,2043449.707521,3201666.4600644372
2009-07-07,1158216.7525434373,2040119.394055,3198336.1465984373
2009-07-08,1158216.7525434373,2076722.5091259996,3234939.261669437
2009-07-09,1158216.7525434373,2104876.589846,3263093.3423894374
2009-07-10,1158216.7525434373,2118624.118211999,3276840.8707554364
2009-07-13,1158216.7525434373,2144656.0698399995,3302872.822383437
2009-07-14,1158216.7525434373,2176983.2923310003,3335200.0448744376
2009-07-15,1158216.7525434373,2192522.480313999,3350739.2328574364
2009-07-16,1158216.7525434373,2190619.882276,3348836.6348194373
2009-07-17,1158216.7525434373,2207825.2328119995,3366041.985355437
2009-07-20,1158216.7525434373,2238718.496296,3396935.2488394375
2009-07-21,1158216.7525434373,2195027.3639209997,3353244.116464437
2009-07-22,1158216.7525434373,2237898.152661,3396114.905204437
2009-07-23,1158216.7525434373,2266801.2777,3425018.0302434373
2009-07-24,1158216.7525434373,2251289.088918,3409505.8414614373
2009-07-27,1158216.7525434373,2292505.343543001,3450722.0960864383
2009-07-28,1158216.7525434373,2315254.954635999,3473471.7071794365
2009-07-29,1158216.7525434373,2171523.226498999,3329739.9790424365
2009-07-30,1158216.7525434373,2188140.3624070003,3346357.1149504376
2009-07-31,1158216.7525434373,2250991.061140999,3409207.8136844365
2009-08-03,308502.47819511604,3152299.183981001,3460801.662176117
2009-08-04,308502.47819511604,3180070.9720329996,3488573.4502281155
2009-08-05,308502.47819511604,3168640.19531,3477142.673505116
2009-08-06,308502.47819511604,3148168.3995339996,3456670.8777291155
2009-08-07,308502.47819511604,3048985.4020069996,3357487.8802021155
2009-08-10,308502.47819511604,3047841.718451,3356344.1966461157
2009-08-11,308502.47819511604,3078330.126745,3386832.604940116
2009-08-12,308502.47819511604,2949039.3849569997,3257541.8631521156
2009-08-13,308502.47819511604,2960905.645563,3269408.123758116
2009-08-14,308502.47819511604,2843455.0742180003,3151957.552413116
2009-08-17,308502.47819511604,2642587.479759,2951089.9579541157
2009-08-18,308502.47819511604,2677541.100523999,2986043.578719115
2009-08-19,308502.47819511604,2543490.6050890004,2851993.0832841164
2009-08-20,308502.47819511604,2632666.9626589995,2941169.4408541154
2009-08-21,308502.47819511604,2705490.19408,3013992.6722751157
2009-08-24,308502.47819511604,2768961.400633999,3077463.878829115
2009-08-25,308502.47819511604,2729362.2258769996,3037864.7040721155
2009-08-26,308502.47819511604,2833956.3162140003,3142458.7944091163
2009-08-27,308502.47819511604,2853473.315954,3161975.794149116
2009-08-28,308502.47819511604,2794276.9209760004,3102779.3991711163
2009-08-31,308502.47819511604,2604312.1208839994,2912814.5990791153
2009-09-01,308502.47819511604,2564503.426594,2873005.904789116
2009-09-02,308502.47819511604,2581539.0910779997,2890041.5692731156
2009-09-03,308502.47819511604,2705503.2588950004,3014005.7370901164
2009-09-04,308502.47819511604,2750885.560326999,3059388.038522115
2009-09-07,308502.47819511604,2782964.8426840007,3091467.3208791167
2009-09-08,308502.47819511604,2834939.63874,3143442.116935116
2009-09-09,308502.47819511604,2859584.8592650006,3168087.3374601165
2009-09-10,308502.47819511604,2828954.4493460003,3137456.9275411163
2009-09-11,308502.47819511604,2874847.005189001,3183349.483384117
2009-09-14,308502.47819511604,2945956.5415610005,3254459.0197561164
2009-09-15,308502.47819511604,2979878.641871999,3288381.120067115
2009-09-16,308502.47819511604,2985155.464097,3293657.942292116
2009-09-17,308502.47819511604,3044622.2027699994,3353124.6809651153
2009-09-18,308502.47819511604,2971489.1257080003,3279991.603903116
2009-09-21,308502.47819511604,3003951.4452169994,3312453.9234121153
2009-09-22,308502.47819511604,2940998.5637429995,3249501.0419381154
2009-09-23,308502.47819511604,2845075.218662,3153577.6968571157
2009-09-24,308502.47819511604,2832463.392862,3140965.871057116
2009-09-25,308502.47819511604,2797532.61289,3106035.091085116
2009-09-28,308502.47819511604,2707300.1666670004,3015802.6448621163
2009-09-29,308502.47819511604,2664489.991358,2972992.469553116
2009-09-30,308502.47819511604,2684191.486872,2992693.965067116
2009-10-09,308502.47819511604,2802900.826077,3111403.3042721157
2009-10-12,308502.47819511604,2819489.363073,3127991.841268116
2009-10-13,308502.47819511604,2865709.3099439996,3174211.7881391156
2009-10-14,308502.47819511604,2903731.6830949993,3212234.161290115
2009-10-15,308502.47819511604,2910938.7952380003,3219441.2734331163
2009-10-16,308502.47819511604,2934006.085315999,3242508.563511115
2009-10-19,308502.47819511604,2992935.9858,3301438.463995116
2009-10-20,308502.47819511604,3053340.500713,3361842.978908116
2009-10-21,308502.47819511604,3038849.900927,3347352.379122116
2009-10-22,308502.47819511604,3043201.451476,3351703.9296711157
2009-10-23,308502.47819511604,3080719.7272139993,3389222.205409115
2009-10-26,308502.47819511604,3078890.0118069993,3387392.4900021153
2009-10-27,308502.47819511604,3003426.263994,3311928.742189116
2009-10-28,308502.47819511604,3022479.8984820005,3330982.3766771164
2009-10-29,308502.47819511604,2970570.857463,3279073.335658116
2009-10-30,308502.47819511604,3019797.444832,3328299.923027116
2009-11-02,308502.47819511604,3097795.3585530007,3406297.8367481166
2009-11-03,589700.7397173957,2908950.1930290004,3498650.9327463964
2009-11-04,589700.7397173957,2919105.6438260004,3508806.3835433964
2009-11-05,589700.7397173957,2941224.502138002,3530925.241855398
2009-11-06,589700.7397173957,2970662.1021249993,3560362.8418423953
2009-11-09,589700.7397173957,2980595.745118,3570296.4848353956
2009-11-10,589700.7397173957,2990254.3176709996,3579955.057388395
2009-11-11,589700.7397173957,2991417.922253,3581118.6619703956
2009-11-12,589700.7397173957,3007029.142686,3596729.882403396
2009-11-13,589700.7397173957,3021787.850266999,3611488.5899843946
2009-11-16,589700.7397173957,3102149.1060249996,3691849.845742395
2009-11-17,589700.7397173957,3105995.929850001,3695696.669567397
2009-11-18,589700.7397173957,3113876.595746999,3703577.3354643947
2009-11-19,589700.7397173957,3152241.3821839998,3741942.1219013957
2009-11-20,589700.7397173957,3171163.8709460013,3760864.6106633972
2009-11-23,589700.7397173957,3210778.7700169994,3800479.509734395
2009-11-24,589700.7397173957,3081082.853833,3670783.593550396
2009-11-25,589700.7397173957,3171414.0380350007,3761114.7777523967
2009-11-26,589700.7397173957,3061515.650526,3651216.390243396
2009-11-27,589700.7397173957,2995173.1531300005,3584873.8928473964
2009-11-30,589700.7397173957,3113711.682511999,3703412.4222293943
2009-12-01,589700.7397173957,3177728.9557680017,3767429.6954853972
2009-12-02,589700.7397173957,3226488.8107270002,3816189.550444396
2009-12-03,589700.7397173957,3246042.5555680026,3835743.295285398
2009-12-04,589700.7397173957,3201287.8112709993,3790988.5509883948
2009-12-07,589700.7397173957,3249945.2871290003,3839646.026846396
2009-12-08,589700.7397173957,3230481.4682780006,3820182.207995396
2009-12-09,589700.7397173957,3177814.6759629995,3767515.4156803954
2009-12-10,589700.7397173957,3215921.475793001,3805622.2155103963
2009-12-11,589700.7397173957,3224208.0163130006,3813908.7560303966
2009-12-14,589700.7397173957,3237188.174003999,3826888.9137213947
2009-12-15,589700.7397173957,3234509.030487002,3824209.770204398
2009-12-16,589700.7397173957,3216473.489244001,3806174.228961397
2009-12-17,589700.7397173957,3130692.7871300005,3720393.526847396
2009-12-18,589700.7397173957,3021595.794463001,3611296.534180397
2009-12-21,589700.7397173957,3045335.0093740006,3635035.749091396
2009-12-22,589700.7397173957,2950373.2231740006,3540073.962891396
2009-12-23,589700.7397173957,2979231.542884001,3568932.2826013966
2009-12-24,589700.7397173957,3086069.8906989996,3675770.630416395
2009-12-25,589700.7397173957,3105673.314456999,3695374.0541743943
2009-12-28,589700.7397173957,3156723.561659,3746424.301376396
2009-12-29,589700.7397173957,3178370.8421129994,3768071.5818303954
2009-12-30,589700.7397173957,3177977.6702790014,3767678.409996397
2009-12-31,589700.7397173957,3201495.3296929994,3791196.069410395
2010-01-04,589700.7397173957,3195896.5067100003,3785597.2464273963
2010-01-05,589700.7397173957,3224148.1668689996,3813848.9065863956
2010-01-06,589700.7397173957,3232165.5335350004,3821866.273252396
2010-01-07,589700.7397173957,3172970.348039001,3762671.087756397
2010-01-08,589700.7397173957,3206543.143098,3796243.8828153955
2010-01-11,589700.7397173957,3219110.5982500003,3808811.337967396
2010-01-12,589700.7397173957,3280420.7799080005,3870121.5196253965
2010-01-13,589700.7397173957,3224311.338567,3814012.078284396
2010-01-14,589700.7397173957,3287765.743079999,3877466.4827973945
2010-01-15,589700.7397173957,3304610.6550760013,3894311.394793397
2010-01-18,589700.7397173957,3351954.7644690005,3941655.5041863965
2010-01-19,589700.7397173957,3349349.405596,3939050.145313396
2010-01-20,589700.7397173957,3236824.298292,3826525.038009396
2010-01-21,589700.7397173957,3248932.9986629984,3838633.738380394
2010-01-22,589700.7397173957,3159201.294635999,3748902.034353395
2010-01-25,589700.7397173957,3110859.5882349988,3700560.3279523943
2010-01-26,589700.7397173957,3000595.740506999,3590296.480224395
2010-01-27,589700.7397173957,2965854.531736001,3555555.2714533964
2010-01-28,589700.7397173957,2997953.4191770004,3587654.1588943964
2010-01-29,589700.7397173957,3017219.7423209995,3606920.4820383955
2010-02-01,589700.7397173957,2977474.750286999,3567175.490004395
2010-02-02,639904.2190436083,2893752.946673,3533657.1657166085
2010-02-03,639904.2190436083,2945607.7772439993,3585511.9962876076
2010-02-04,639904.2190436083,2959294.9500389984,3599199.1690826067
2010-02-05,639904.2190436083,2888863.4962459994,3528767.7152896076
2010-02-08,639904.2190436083,2886418.5211629984,3526322.7402066067
2010-02-09,639904.2190436083,2882455.4830080005,3522359.702051609
2010-02-10,639904.2190436083,2931663.9484889996,3571568.167532608
2010-02-11,639904.2190436083,2932258.162702,3572162.381745608
2010-02-12,639904.2190436083,3066765.9849810004,3706670.2040246087
2010-02-22,639904.2190436083,3074439.80945,3714344.0284936083
2010-02-23,639904.2190436083,3086537.512759,3726441.7318026084
2010-02-24,639904.2190436083,3143833.4550799998,3783737.674123608
2010-02-25,639904.2190436083,3200950.1991320006,3840854.418175609
2010-02-26,639904.2190436083,3208726.5891060005,3848630.808149609
2010-03-01,639904.2190436083,3245983.2269249996,3885887.445968608
