date,strategy_nav,benchmark_nav,excess_nav
2005-10-28,0.936070892782393,0.8829205306503703,1.0601983534043222
2005-10-31,0.9390489370466707,0.8916232699833333,1.053190252722121
2005-11-01,0.9317067334499364,0.8881464477805115,1.0490462871053332
2005-11-02,0.9385171508315691,0.8979277447766266,1.045203421200711
2005-11-03,0.9343191049065861,0.8898863851427665,1.0499307782495078
2005-11-04,0.9368224610867216,0.8937386675132327,1.0482062544002562
2005-11-07,0.938269388090483,0.8926367071838046,1.0511212238298442
2005-11-08,0.9400972328051544,0.8969570428797897,1.0480961605327919
2005-11-09,0.9384849992226061,0.8946452664546182,1.0490023637432522
2005-11-10,0.9248307397716435,0.8780761787312499,1.0532465885909241
2005-11-11,0.9256739406839829,0.8799300769031964,1.051985794077839
2005-11-14,0.9245991557636674,0.8772428403103805,1.0539831313260208
2005-11-15,0.9214444671981736,0.8716323054475302,1.057148136248883
2005-11-16,0.9222576372039684,0.8782298223228876,1.050132452533471
2005-11-17,0.9222317371329235,0.8777607514901393,1.0506641309346396
2005-11-18,0.933296445843384,0.8976865955632615,1.039668466095095
2005-11-21,0.9357793148381348,0.8993451323471653,1.0405119026951104
2005-11-22,0.9278964061183728,0.8848415842994565,1.0486582260405444
2005-11-23,0.9326372700111651,0.8915693421001757,1.046062516925773
2005-11-24,0.9325752763961864,0.8969255001556786,1.0397466414259826
2005-11-25,0.9318396454448977,0.8995832290388424,1.0358570673227419
2005-11-28,0.929750835090926,0.895576285569509,1.0381592836613411
2005-11-29,0.923738936012354,0.8865642240388117,1.041931211485379
2005-11-30,0.9213993516892591,0.8891232547207248,1.0363010379012887
2005-12-01,0.9206371110866292,0.888351984240848,1.036342719348312
2005-12-02,0.9164943556348052,0.8851661691056315,1.035392435480027
2005-12-05,0.9051160554898828,0.8746593894549621,1.0348211731356358
2005-12-06,0.9062168416006388,0.8812375736929612,1.0283456682435794
2005-12-07,0.9098762296831162,0.8891364823147069,1.023325718583065
2005-12-08,0.9091614293373352,0.8893582988907137,1.0222667629810411
2005-12-09,0.9145639232293438,0.9028931800560442,1.012925940112401
2005-12-12,0.9172832458343433,0.9040734884421354,1.0146113756913395
2005-12-13,0.9172254461618179,0.9046666951568691,1.0138821856405038
2005-12-14,0.9211588352600201,0.9138771705972971,1.0079678811299813
2005-12-15,0.9197253343757471,0.9121280756699777,1.0083291578325655
2005-12-16,0.9222887814260388,0.9183623424644433,1.0042754790566204
2005-12-19,0.9224757741009451,0.9187174524874999,1.004090835112873
2005-12-20,0.9236614472491961,0.9232026243546461,1.000496990457399
2005-12-21,0.920687860123305,0.918955549179177,1.001885086765813
2005-12-22,0.9234199140222468,0.9246637647360485,0.9986548075514164
2005-12-23,0.9281610610802448,0.9319246963249674,0.9959614384514495
2005-12-26,0.9302658779677135,0.9385262832292424,0.9911985360355527
2005-12-27,0.9288590784032317,0.9354554464109468,0.9929484958016724
2005-12-28,0.9297986842925111,0.9370417401815639,0.9922702953577613
2005-12-29,0.9348701982147057,0.948348280514533,0.9857878349370606
2005-12-30,0.9313408115931994,0.9396180684863766,0.9911908283048334
2006-01-04,0.9366439007606052,0.9579097959491002,0.977799689199937
2006-01-05,0.9437519443079491,0.9759257789526595,0.967032498435241
2006-01-06,0.9491104756642239,0.9870145727385393,0.9615972265038115
2006-01-09,0.9549151751665801,0.9923269779831786,0.9622989159353151
2006-01-10,0.9539908378766634,0.9952787664556357,0.9585162167921999
2006-01-11,0.9503555730413866,0.990519885143784,0.9594512813878875
2006-01-12,0.9592500259700764,1.0009381416654966,0.9583509570071395
2006-01-13,0.9597420825159679,0.9959452336908854,0.9636494558633995
2006-01-16,0.9508849615019735,0.9782711331164008,0.9720055405016549
2006-01-17,0.9511116092404431,0.9811720462273884,0.9693627258312874
2006-01-18,0.9596889308455777,1.0008424959859339,0.9588810773868913
2006-01-19,0.9642666057862563,1.0085755509292893,0.9560677976952671
2006-01-20,0.9657959427950679,1.010730631241135,0.9555423699874522
2006-01-23,0.9672962863003332,1.0136020366424705,0.9543156498624215
2006-01-24,0.9661635950846597,1.016584350331809,0.9504017986990531
2006-01-25,0.9647345205843276,1.0272722462693098,0.9391225394124127
2006-02-06,0.974862379234318,1.0513230646503742,0.9272719414355436
2006-02-07,0.9728771056337303,1.0479683433150793,0.9283458912090704
2006-02-08,0.972587638682386,1.0511582284792131,0.9252533180370942
2006-02-09,0.9598445353399353,1.0374493535776572,0.9251965235988622
2006-02-10,0.9688220569065452,1.0504103606656126,0.9223272096179941
2006-02-13,0.9593344922097811,1.0496747029387645,0.913935040564416
2006-02-14,0.9662890547515157,1.056712800444447,0.9144292132593647
2006-02-15,0.9610188969356771,1.059896580565205,0.9067100645076146
2006-02-16,0.9338350092401406,1.0379804923513982,0.8996652789925457
2006-02-17,0.9247619702869097,1.0382318166370572,0.8907085637987011
2006-02-20,0.9220956737232462,1.0395250683256105,0.8870355336485432
2006-02-21,0.9337376210127843,1.0570027900048231,0.8833823617518773
2006-02-22,0.9373648012541281,1.0560554907742619,0.8876094196213932
2006-02-23,0.9312594132561073,1.0596045559903704,0.8788744895360477
2006-02-24,0.9377511231611646,1.0678168568387678,0.8781947177134307
2006-02-27,0.9294573995606914,1.066189862778975,0.871755990193063
2006-02-28,0.9319781701381229,1.0714452876187686,0.8698327211923214
2006-03-01,0.9402208380944388,1.075117471209633,0.8745284708624261
2006-03-02,0.9204525954647353,1.0568501639204146,0.8709395398589818
2006-03-03,0.9222745990187636,1.0599138781881043,0.8701410727778831
2006-03-06,0.9210551616700735,1.0570607879168983,0.8713360406501836
2006-03-07,0.8936181037559279,1.0327423651345042,0.8652865747785443
2006-03-08,0.8892763101301878,1.026940538912529,0.8659472252131368
2006-03-09,0.8811216679584479,1.0219272807933302,0.8622156238694658
2006-03-10,0.8829573196775131,1.0265599912087375,0.8601127330492031
2006-03-13,0.8964051438980802,1.0377189929934452,0.8638226243814566
2006-03-14,0.8964917083333896,1.0360991214842583,0.8652567015491001
2006-03-15,0.9087722410456968,1.0469722037375078,0.8680003516822498
2006-03-16,0.9109178532817079,1.0456067090356678,0.8711859300537776
2006-03-17,0.9094543846389743,1.0419426655026385,0.8728449412331617
2006-03-20,0.9095415636876785,1.0558255341404201,0.8614506225483209
2006-03-21,0.9149405600999669,1.058977771537067,0.8639846696422765
2006-03-22,0.9227386495589831,1.0660077289849144,0.8656022132575375
2006-03-23,0.9270465379133029,1.0668939777817121,0.868920958613732
2006-03-24,0.9234449789426286,1.06085405486806,0.8704731576460616
2006-03-27,0.9347148871320219,1.069101968469486,0.8742990984013891
2006-03-28,0.9364685217158395,1.0744693191045123,0.8715637618171491
2006-03-29,0.9385043993672181,1.0839443464245815,0.8658234183912663
2006-03-30,0.9292266714596452,1.0741152265886849,0.8651089272896767
2006-03-31,0.9354950049654296,1.0796647110177717,0.8664680760785104
2006-04-03,0.9535169108644698,1.0982179378384482,0.868240153444603
2006-04-04,0.9609080556394434,1.1084428679865772,0.8668990377328852
2006-04-05,0.9658425630261773,1.1192274271108698,0.8629546950250905
2006-04-06,0.9664425983725212,1.1225516232292831,0.8609337676536624
2006-04-07,0.9754725237860514,1.1224671701292437,0.8690432555579626
2006-04-10,0.9948521044261968,1.137481506806106,0.8746094758231339
2006-04-11,0.9971272214053347,1.142974010830347,0.8723971078580715
2006-04-12,0.9966134884439976,1.1366298532551076,0.8768144577496995
2006-04-13,0.9785911104872485,1.113076595909214,0.8791767916815183
2006-04-14,1.004153366277771,1.13819070934499,0.8822364811391272
2006-04-17,1.0170747943117333,1.144099373826051,0.888974172680886
2006-04-18,1.0204542379407802,1.1510865959702643,0.8865138743802566
2006-04-19,1.0308642414912899,1.158168446286811,0.8900814426401709
2006-04-20,1.017516613352731,1.1542408683813699,0.881546167031521
2006-04-21,1.0206194422705923,1.169276572710049,0.8728640136055135
2006-04-24,1.018037151872393,1.1627034760081971,0.8755776282423496
2006-04-25,1.0246316321420397,1.1619220304560265,0.8818419870564778
2006-04-26,1.0423081382482406,1.1759595601926753,0.8863469234243595
2006-04-27,1.0616128235083293,1.175493541881615,0.903120932343876
2006-04-28,1.0739399638242344,1.1928715478523475,0.9002980796698201
2006-05-08,1.1112047951099921,1.2397765961127154,0.8962943796439967
2006-05-09,1.1611733326228764,1.2735232408826267,0.9117802450296194
2006-05-10,1.1776792110040573,1.2880959794219338,0.914279083094857
2006-05-11,1.168551297620895,1.277007185636054,0.9150702601871897
2006-05-12,1.1970900675113896,1.318950868645922,0.9076077782490575
2006-05-15,1.2438143639257877,1.3758274877543004,0.9040482000806718
2006-05-16,1.209977290174069,1.3544313457347115,0.8933470817730645
2006-05-17,1.225454813364942,1.3589043075151048,0.9017962534873492
2006-05-18,1.2309940632405403,1.3545066412696862,0.9088136046986319
2006-05-19,1.2609616270764323,1.39001357354644,0.9071577796605623
2006-05-22,1.2784315484816424,1.3977232258235195,0.9146528617841404
2006-05-23,1.2321944908119937,1.3407224708331553,0.9190526135108932
2006-05-24,1.2204978179361334,1.3311456927901473,0.9168777125950125
2006-05-25,1.233084434192246,1.3305911513501303,0.9267192502678635
2006-05-26,1.2512221406087491,1.3543224724611669,0.9238731292222768
2006-05-29,1.2779613099709175,1.390211987456171,0.9192564310349163
2006-05-30,1.29379032026018,1.4028941975632738,0.9222294329161818
2006-05-31,1.290161775316795,1.3893562638762549,0.9286039937066173
2006-06-01,1.3233158716001139,1.4274395244578213,0.9270556467901809
2006-06-02,1.3221873727759796,1.4144530796891313,0.934769340716887
2006-06-05,1.3357171630599736,1.4277284965109678,0.9355540400882603
2006-06-06,1.328608742033592,1.4236370999415953,0.9332495915483645
2006-06-07,1.2608193826628216,1.343346621977749,0.9385659382584174
2006-06-08,1.263971683403523,1.3491932185178177,0.9368351886559907
2006-06-09,1.2440202986413074,1.316842593666628,0.9446993168541477
2006-06-12,1.2442317273153658,1.3203886063610484,0.9423223748835817
2006-06-13,1.2405099620756606,1.321005215742058,0.9390651507600746
2006-06-14,1.2314305267375647,1.306357181667776,0.9426445875740085
2006-06-15,1.2323952748767426,1.307888530048006,0.9422785249378305
2006-06-16,1.2537355362126716,1.3410847034068176,0.9348667783830141
2006-06-19,1.2596802405846719,1.3582632779605899,0.9274197874774772
2006-06-20,1.2661926576310425,1.3616515770344548,0.9298947535379699
2006-06-21,1.2666123512679794,1.3568784506213916,0.9334751765627392
2006-06-22,1.2669640564252862,1.3548648038144313,0.9351221264721964
2006-06-23,1.2776061614242749,1.3628959883759972,0.9374201496818901
2006-06-26,1.2945705615728302,1.3872825841427603,0.9331700522808629
2006-06-27,1.2971232698544704,1.387774040134555,0.9346790128230851
2006-06-28,1.2960438519004467,1.3867453403256431,0.9345939836337237
2006-06-29,1.3144663198191382,1.4195487558939106,0.9259747608960422
2006-06-30,1.3115561049233504,1.4183674300005902,0.9246941780965773
2006-07-03,1.3302120264889457,1.4451940081034276,0.9204383764603506
2006-07-04,1.32755765204637,1.4357159282616703,0.924665963449848
2006-07-05,1.3184704016634052,1.4173967281037532,0.9302056195849306
2006-07-06,1.3492832125187,1.4435120686532477,0.934722502027669
2006-07-07,1.3489168970989638,1.4351217040397073,0.9399320582372306
2006-07-10,1.359166851862934,1.4368463787935213,0.9459374863749788
2006-07-11,1.364915596223136,1.443410317930309,0.9456185668537234
2006-07-12,1.358497775043563,1.4440452424414476,0.940758457641362
2006-07-13,1.2895108697397737,1.3696542713935982,0.941486400380236
2006-07-14,1.2965444997778626,1.3808885687132806,0.9389204380089768
2006-07-17,1.3187049851040455,1.3962783655577873,0.9444427541332329
2006-07-18,1.3233816635781575,1.397460708958337,0.9469902481656189
2006-07-19,1.292866633132293,1.36004493311925,0.9506058231231493
2006-07-20,1.2961294193548347,1.3687446199305247,0.9469475901360067
2006-07-21,1.306392513998346,1.3797733807898704,0.9468167252585229
2006-07-24,1.3094419331821465,1.381898953392064,0.9475670634006477
2006-07-25,1.322880327965662,1.3982279094092964,0.9461120887828178
2006-07-26,1.3245029991476118,1.3953025761248035,0.9492586208979672
2006-07-27,1.3086488997799233,1.3792768372619288,0.9487935013668376
2006-07-28,1.301368479427872,1.3648770749516175,0.9534693660775299
2006-07-31,1.2621824424273047,1.3169880972004306,0.9583856111610817
2006-08-01,1.2425808123524005,1.3045022659885999,0.9525325058831745
2006-08-02,1.233387996927947,1.2974112581069888,0.9506530710451395
2006-08-03,1.229853292641487,1.2940087139319125,0.9504211829490035
2006-08-04,1.1940473104665352,1.2636503682358662,0.9449190539417156
2006-08-07,1.1691196312598269,1.2455326345093682,0.9386503403183478
2006-08-08,1.2011187271621666,1.2743118089854029,0.9425626590704578
2006-08-09,1.2030500145405987,1.2732047611198278,0.9448990855818622
2006-08-10,1.2205190909775379,1.2937329694727482,0.9434088175668522
2006-08-11,1.22517799637087,1.297987167198823,0.9439060934746513
2006-08-14,1.2016116775421601,1.2675301233015261,0.9479945726357424
2006-08-15,1.2195783439114543,1.2880247539158767,0.9468593986285354
2006-08-16,1.2339201630354737,1.306038701904977,0.9447807030799992
2006-08-17,1.2237427772493839,1.2938896655860739,0.9457860355466116
2006-08-18,1.21933931502648,1.2900628208963425,0.9451782465750594
2006-08-21,1.2274708417482114,1.2928060203867748,0.9494625043446063
2006-08-22,1.2390863913369707,1.3077694817021674,0.9474807362259287
2006-08-23,1.2365838996088405,1.3081886946806758,0.9452641691806443
2006-08-24,1.2443678264206894,1.3150273607693983,0.9462676317948493
2006-08-25,1.24726939240752,1.3181165127178227,0.9462512459052477
2006-08-28,1.2674514848049359,1.3491067304033195,0.9394745843614815
2006-08-29,1.2707620666844068,1.3534423287077455,0.938911130330702
2006-08-30,1.2789675248148633,1.3580373913556656,0.9417763700439276
2006-08-31,1.2869154088922181,1.362130822939497,0.9447810645052704
2006-09-01,1.2647171571957723,1.3411752615502333,0.9429917129055267
2006-09-04,1.2859123321162436,1.3606544199496537,0.9450690147788035
2006-09-05,1.2872936225834755,1.364153627311522,0.9436573687968542
2006-09-06,1.292865413971442,1.3699381559105976,0.9437399844608858
2006-09-07,1.278204289728224,1.351633200853892,0.9456739364797495
2006-09-08,1.2814886402429508,1.3554753081520645,0.9454164399276439
2006-09-11,1.2855784469924862,1.36219289088049,0.9437565381518899
2006-09-12,1.2883986527103426,1.3712324251063803,0.9395917345014566
2006-09-13,1.274140973114345,1.3618174307128452,0.9356180530362238
2006-09-14,1.2742951982146078,1.3617075399320713,0.9358068166958787
2006-09-15,1.289977129908216,1.386172483755497,0.9306036189762884
2006-09-18,1.3079807019877834,1.3996452969798352,0.934508696460563
2006-09-19,1.31166233420251,1.402439371831737,0.9352720413784003
2006-09-20,1.3189575627360959,1.4025919979161452,0.9403715155196191
