date,code,action,price,shares
2016-05-04,000923,BUY,13.4048710796,2400
2016-05-04,002458,BUY,10.515917211799998,3000
2016-05-04,002299,BUY,19.203693809299995,1600
2016-05-04,002247,BUY,16.091526250799998,2000
2016-05-04,002362,BUY,24.864839999999997,1300
2016-05-04,601999,BUY,8.6440081728,3700
2016-05-04,002549,BUY,9.722179867399998,3300
2016-05-04,300359,BUY,27.853075029779998,1100
2016-05-04,600880,BUY,9.499957467,3400
2016-05-04,002395,BUY,17.231401186999996,1800
2016-05-04,002599,BUY,8.58145954666,3700
2016-05-04,002380,BUY,31.914834951999996,1000
2016-05-04,300288,BUY,36.17134445925,800
2016-05-04,002006,BUY,12.7716761172,2500
2016-05-04,600326,BUY,4.82925067625,6700
2016-05-04,002141,BUY,7.475578890779999,4300
2016-05-04,600416,BUY,12.148003367499998,2600
2016-05-04,002274,BUY,5.057511058599999,6400
2016-05-04,300249,BUY,10.842074042799998,2900
2016-05-04,600771,BUY,18.902403259739998,1700
2016-05-04,000560,BUY,8.11769090132,4000
2016-05-04,600072,BUY,15.0250996896,2100
2016-05-04,300159,BUY,12.350114416639999,2600
2016-05-04,300013,BUY,10.183089516599999,3100
2016-05-04,300377,BUY,14.956458046529997,2100
2016-05-04,600848,BUY,11.17342270044,2900
2016-05-04,002343,BUY,31.141882772,1000
2016-05-04,000670,BUY,11.25124,2800
2016-05-04,600531,BUY,7.292353668599999,4400
2016-05-04,002624,BUY,22.683722561499998,1400
2016-05-04,002103,BUY,15.34698357192,2100
2016-05-04,300209,BUY,19.3845107456,1600
2016-05-04,600178,BUY,8.972347213829998,3600
2016-05-04,300113,BUY,41.84306776649999,700
2016-05-04,300331,BUY,25.292042415639997,1200
2016-05-04,600692,BUY,14.767349036439997,2100
2016-05-04,600711,BUY,6.246067087259999,5200
2016-05-04,002466,BUY,30.38799735972,1000
2016-05-04,002546,BUY,9.405454378319998,3400
2016-05-04,600962,BUY,15.865849999999998,2000
2016-05-04,600216,BUY,11.22053164232,2800
2016-05-04,002272,BUY,10.80369562272,3000
2016-05-04,000408,BUY,11.321653543199998,2800
2016-05-04,600237,BUY,7.488918256819999,4300
2016-05-04,300065,BUY,13.562191442799998,2300
2016-05-04,300040,BUY,7.99346675127,4000
2016-05-04,002349,BUY,11.931058609469998,2700
2016-05-04,002468,BUY,27.5808009477,1100
2016-05-04,000524,BUY,11.985035782719999,2700
2016-05-04,300222,BUY,24.538868824469997,1300
2016-05-04,002234,BUY,26.411231186339997,1200
2016-05-04,002459,BUY,8.8964213338,3600
2016-05-04,002322,BUY,12.039024497499998,2600
2016-05-04,002173,BUY,18.155727019429996,1700
2016-05-04,600391,BUY,39.508645175999995,800
2016-05-04,300365,BUY,11.21336617401,2800
2016-05-04,600773,BUY,15.253894866209999,2100
2016-05-04,002558,BUY,29.230425223999998,1100
2016-05-04,002119,BUY,12.153688747199999,2600
2016-05-04,600313,BUY,4.958023920849999,6500
2016-05-04,300191,BUY,29.501851579199997,1100
2016-05-04,300215,BUY,10.1182829748,3200
2016-05-04,600986,BUY,12.893598317599999,2500
2016-05-04,002213,BUY,25.409952618049996,1200
